é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
297,0.426944,0.409284,0.735282,0.854028,0.640759,0.547473,0.602295, 
298,0.404252,0.273995,0.763881,0.482755,0.593624,0.711393,0.538317, 
299,0.375080,0.264838,0.767413,0.648676,0.905739,0.529276,0.581837, 
300,0.249503,0.544078,0.945891,0.685135,0.805364,0.557965,0.631323, 
301,0.347226,0.442004,0.768868,0.609761,0.911059,0.601487,0.613401, 
302,0.160804,0.438714,0.540617,0.513812,0.631727,0.631851,0.486254, 
303,0.367846,0.592898,0.866737,0.919755,0.500123,0.248995,0.582726, 
304,0.187901,0.536540,0.617792,0.984364,0.792582,0.292309,0.568581, 
305,0.440659,0.858163,0.778344,0.526628,0.718428,0.456268,0.629748, 
306,0.582289,0.858171,0.895870,0.634886,0.563386,0.611766,0.691061, 
307,0.234597,0.487995,0.920292,0.272871,0.324008,0.636698,0.479410, 
308,0.582885,0.961612,0.752543,0.475504,0.738723,0.561609,0.678813, 
309,0.287440,0.583984,0.931499,0.670434,0.487339,0.355664,0.552727, 
310,0.517661,0.515983,0.589937,0.518400,0.708793,0.258830,0.518267, 
311,0.396200,0.397454,0.648309,0.752600,0.469299,0.446668,0.518422, 
312,0.177162,0.316514,0.777709,0.421085,0.584376,0.573046,0.474982, 
313,0.000000,0.000000,0.196180,0.457123,0.274652,0.471075,0.233172, 
314,0.313150,0.402461,0.650198,0.351106,0.491548,0.467968,0.446072, 
315,0.000000,0.000000,0.626414,0.331991,0.561920,0.405755,0.321014, 
316,0.113823,0.488224,0.576101,0.247554,0.913484,0.925816,0.544167, 
317,0.348332,0.075803,0.576736,0.410889,0.452675,0.581626,0.407677, 
318,0.244196,0.326754,0.872838,0.140118,0.633177,0.642774,0.476643, 
319,0.605956,0.657231,0.702040,0.551578,0.593164,0.284583,0.565759, 
320,0.422297,0.413502,0.612533,0.522526,0.932221,0.799990,0.617178, 
321,0.383394,0.000000,0.758234,0.587641,0.630350,0.346214,0.450972, 
322,0.214216,0.937282,0.459961,0.599746,0.730074,0.546407,0.581281, 
323,0.180418,0.303108,0.216506,0.907034,0.841123,0.446020,0.482368, 
324,0.500443,0.070475,0.465089,0.625989,0.680842,0.536981,0.479970, 
325,0.274340,0.500910,0.616878,0.733923,0.560258,0.093532,0.463307, 
326,0.000000,0.595994,0.304631,0.562265,0.808325,0.458825,0.455007, 
327,0.293835,0.864673,0.651516,0.401737,0.798237,0.000000,0.501666, 
328,0.566795,0.532677,0.743216,0.546337,0.346524,0.305626,0.506862, 
329,0.262472,0.000000,0.588959,0.578008,0.670244,0.000000,0.349947, 
330,0.475456,0.766095,0.600052,0.371949,0.831976,0.315205,0.560122, 
331,0.548160,0.000000,0.381882,0.938601,0.048420,0.740669,0.442955, 
332,0.245702,0.586845,0.313808,0.604397,0.417215,0.518474,0.447740, 
333,0.058962,0.249950,0.737203,0.682629,0.400574,0.697244,0.471094, 
334,0.422083,0.404164,0.387065,0.522778,0.578882,0.619267,0.489040, 
335,0.169813,0.487005,0.752783,0.782478,0.503960,0.330083,0.504354, 
336,0.267691,0.745334,0.202525,0.574919,0.679638,0.311176,0.463547, 
