ó^Ç¶ÇΩèdóvìx,0.120000,0.240000,0.120000,0.220000,0.120000,0.200000,0.110000,0.170000,0.090000,0.170000,0.070000,0.170000,0.040000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
112,0.097685, 0.269337,0.164892, 0.195371,0.168975, 0.175237,0.118846, 0.184138,0.067750, 0.176897,0.080515, 0.135500,0.046035, 0.118822,0.510603
113,0.143942, 0.185370,0.117187, 0.247495,0.132393, 0.240997,0.119969, 0.155307,0.091550, 0.164165,0.113226, 0.183100,0.036544, 0.068754,0.490378
114,0.103707, 0.193705,0.154628, 0.234066,0.177530, 0.202963,0.092373, 0.154628,0.145087, 0.177530,0.062928, 0.123794,0.060742, 0.116321,0.406012
115,0.117638, 0.215115,0.103047, 0.219971,0.148233, 0.237621,0.092179, 0.257130,0.101046, 0.117638,0.072988, 0.107885,0.061275, 0.148233,0.607187
116,0.122414, 0.274116,0.135995, 0.337343,0.152589, 0.210319,0.086855, 0.146552,0.105160, 0.148961,0.064884, 0.086855,0.059811, 0.068147,0.544586
117,0.131154, 0.287408,0.123335, 0.177656,0.088828, 0.275073,0.129416, 0.156253,0.087433, 0.180662,0.090331, 0.148494,0.033962, 0.089995,0.631082
118,0.125232, 0.200440,0.171712, 0.256810,0.128405, 0.146259,0.100220, 0.206073,0.095062, 0.143157,0.062365, 0.195050,0.040186, 0.129029,0.553636
119,0.176039, 0.240603,0.122879, 0.192929,0.142484, 0.209853,0.089206, 0.177050,0.088525, 0.154684,0.055349, 0.170520,0.037398, 0.142484,0.576242
120,0.143700, 0.242813,0.105813, 0.214244,0.104729, 0.217189,0.154369, 0.162157,0.108594, 0.193916,0.075404, 0.152051,0.047833, 0.077190,0.519116
121,0.183908, 0.186764,0.126629, 0.253264,0.167925, 0.184401,0.090718, 0.207931,0.075968, 0.126629,0.089581, 0.170990,0.044574, 0.090718,0.441394
122,0.100598, 0.186868,0.125406, 0.215240,0.183154, 0.219986,0.089634, 0.197589,0.076985, 0.130557,0.093195, 0.159701,0.106976, 0.114112,0.448104
123,0.184892, 0.223118,0.104017, 0.215067,0.111559, 0.130955,0.100040, 0.155945,0.107534, 0.203545,0.073546, 0.185777,0.092446, 0.111559,0.451932
124,0.152149, 0.281952,0.115176, 0.217572,0.140976, 0.205629,0.100203, 0.170052,0.083971, 0.169025,0.094618, 0.100203,0.053296, 0.115176,0.519220
125,0.180918, 0.231962,0.088270, 0.239707,0.119853, 0.205500,0.165889, 0.181561,0.089423, 0.198971,0.068184, 0.089423,0.042152, 0.098188,0.490622
126,0.154738, 0.258072,0.099804, 0.198766,0.159322, 0.181966,0.129036, 0.221353,0.091064, 0.181455,0.078186, 0.091064,0.055371, 0.099804,0.464959
127,0.135647, 0.257134,0.109397, 0.163041,0.107289, 0.241919,0.081520, 0.142513,0.104869, 0.143732,0.084495, 0.128923,0.077204, 0.222316,0.599156
128,0.112254, 0.227457,0.113728, 0.246525,0.169041, 0.172535,0.108611, 0.200311,0.100156, 0.175230,0.078193, 0.126768,0.055626, 0.113565,0.524782
129,0.093100, 0.215844,0.181710, 0.251337,0.125668, 0.177519,0.107236, 0.192960,0.087117, 0.207068,0.068203, 0.102625,0.048489, 0.141124,0.576951
130,0.179222, 0.248329,0.175872, 0.221849,0.100014, 0.149414,0.120585, 0.179222,0.110925, 0.131799,0.063653, 0.103503,0.074707, 0.140906,0.350044
131,0.125778, 0.297669,0.138616, 0.193212,0.104445, 0.138616,0.138616, 0.193212,0.072644, 0.155831,0.090368, 0.136369,0.063742, 0.150884,0.531584
132,0.082397, 0.165855,0.111026, 0.185331,0.145984, 0.222052,0.087368, 0.215149,0.092088, 0.219232,0.109616, 0.217458,0.062889, 0.083557,0.617265
133,0.115698, 0.202742,0.101371, 0.211151,0.134192, 0.168724,0.124165, 0.151238,0.147603, 0.214354,0.094770, 0.134192,0.069644, 0.130155,0.425114
