é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
306,0.000000,0.000000,0.000000,0.844125,0.845902,0.551440,0.373578, 
307,0.000000,0.834951,0.498753,0.498753,0.634921,0.873362,0.556790, 
308,0.000000,0.000000,0.903614,0.000000,0.787879,0.718750,0.401707, 
309,0.000000,0.000000,0.117925,0.858369,0.374026,0.573826,0.320691, 
310,0.000000,0.000000,0.000000,0.913151,0.840580,0.000000,0.292289, 
311,0.000000,0.000000,0.740898,0.546381,0.000000,0.907104,0.365730, 
312,0.675079,0.677966,0.784355,0.845666,0.764557,0.000000,0.624604, 
313,0.000000,0.000000,0.000000,0.639175,0.000000,0.809524,0.241450, 
314,0.000000,0.000000,0.546447,0.546449,0.689656,0.448597,0.371858, 
315,0.000000,0.000000,0.746269,0.458716,0.000000,0.648649,0.308939, 
316,0.000000,0.000000,0.454545,0.000000,0.888889,0.857143,0.366763, 
317,0.000000,0.000000,0.000000,0.494438,0.685714,0.762481,0.323772, 
318,0.000000,0.000000,0.915794,0.043403,0.606061,0.805556,0.395136, 
319,0.000000,0.636364,0.000000,0.901610,0.690909,0.000000,0.371480, 
320,0.000000,0.662651,0.498753,0.758735,0.634921,0.000000,0.425843, 
321,0.000000,0.000000,0.918133,0.938288,0.556028,0.650083,0.510422, 
322,0.000000,0.000000,0.582474,0.748858,0.454545,0.675497,0.410229, 
323,0.000000,0.000000,0.000000,0.849858,0.801843,0.659436,0.385190, 
324,0.000000,0.000000,0.709220,0.854962,0.222222,0.344828,0.355205, 
325,0.000000,0.419688,0.612018,0.343567,0.943874,0.227044,0.424365, 
326,0.000000,0.000000,0.000000,0.331126,0.909091,0.701299,0.323586, 
327,0.518519,0.857143,0.000000,0.965517,0.700000,0.000000,0.506863, 
328,0.000000,0.000000,0.821990,0.680851,0.511111,0.280702,0.382442, 
329,0.000000,0.000000,0.903614,0.913043,0.637288,0.000000,0.408991, 
330,0.000000,0.783784,0.000000,0.378698,0.000000,0.507463,0.278324, 
331,0.823529,0.000000,0.473934,0.964630,0.000000,0.840336,0.517072, 
332,0.000000,0.000000,0.705722,0.817439,0.000000,0.634812,0.359662, 
333,0.000000,0.000000,0.910050,0.757850,0.000000,0.809717,0.412936, 
334,0.000000,0.818182,0.000000,0.769231,0.545455,0.800000,0.488811, 
335,0.000000,0.862559,0.886569,0.766931,0.610687,0.000000,0.521124, 
336,0.000000,0.000000,0.000000,0.151745,0.801843,0.606272,0.259977, 
337,0.000000,0.000000,0.000000,0.676180,0.902256,0.707593,0.381005, 
338,0.000000,0.000000,0.787625,0.819277,0.637288,0.000000,0.374032, 
339,0.510638,0.000000,0.473934,0.000000,0.737931,0.686391,0.401482, 
340,0.000000,0.500000,0.000000,0.833333,0.000000,0.000000,0.222222, 
341,0.000000,0.000000,0.000000,0.913151,0.348718,0.447257,0.284854, 
342,0.000000,0.000000,0.843931,0.867052,0.703448,0.567164,0.496933, 
343,0.740741,0.267327,0.182815,0.741712,0.246914,0.850972,0.505080, 
344,0.000000,0.000000,0.772791,0.000000,0.776471,0.462094,0.335226, 
