é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
195,0.000000,0.000000,0.251613,0.519481,0.687500,0.825000,0.380599, 
196,0.400000,0.000000,0.228571,0.406780,0.250000,0.214286,0.249939, 
197,0.000000,0.000000,0.684444,0.324675,0.226415,0.784810,0.336724, 
198,0.000000,0.185185,0.000000,0.213198,0.556886,0.471910,0.237863, 
199,0.000000,0.000000,0.824176,0.910000,0.000000,0.560976,0.382525, 
200,0.000000,0.450000,0.000000,0.765306,0.700000,0.000000,0.319218, 
201,0.000000,0.156250,0.000000,0.000000,0.802326,0.548571,0.251191, 
202,0.000000,0.000000,0.786370,0.000000,0.605556,0.408750,0.300113, 
203,0.000000,0.333333,0.000000,0.714286,0.666667,0.333333,0.341270, 
204,0.000000,0.000000,0.000000,0.871194,0.712500,0.361809,0.324251, 
205,0.000000,0.000000,0.000000,0.935374,0.798246,0.395833,0.354909, 
206,0.000000,0.000000,0.730000,0.765306,0.542553,0.395833,0.405615, 
207,0.000000,0.000000,0.767742,0.519481,0.610169,0.825000,0.453732, 
208,0.000000,0.000000,0.824176,0.247312,0.428571,0.560976,0.343506, 
209,0.000000,0.755556,0.760456,0.630252,0.441176,0.644928,0.538728, 
210,0.000000,0.326315,0.602000,0.637850,0.000000,0.775196,0.390227, 
211,0.000000,0.500000,0.000000,0.700000,0.000000,0.000000,0.200000, 
212,0.000000,0.621053,0.061429,0.000000,0.067568,0.317143,0.177865, 
213,0.364286,0.000000,0.000000,0.084034,0.116505,0.510000,0.179137, 
214,0.000000,0.399754,0.410116,0.000000,0.049961,0.627000,0.247805, 
215,0.000000,0.000000,0.808625,0.729381,0.000000,0.514620,0.342104, 
216,0.000000,0.288889,0.216327,0.504202,0.708333,0.196078,0.318971, 
217,0.000000,0.350140,0.354191,0.708383,0.168360,0.344972,0.321008, 
218,0.000000,0.000000,0.848656,0.785556,0.385069,0.638436,0.442953, 
219,0.000000,0.000000,0.841874,0.305177,0.425532,0.625698,0.366380, 
220,0.000000,0.641026,0.315126,0.598540,0.882353,0.735294,0.528723, 
221,0.000000,0.360000,0.000000,0.810690,0.634615,0.310440,0.352624, 
222,0.000000,0.000000,0.840336,0.000000,0.566667,0.463768,0.311795, 
223,0.000000,0.000000,0.000000,0.437690,0.487500,0.780000,0.284198, 
224,0.000000,0.766667,0.000000,0.735577,0.000000,0.724638,0.371147, 
225,0.000000,0.717647,0.865801,0.000000,0.361940,0.519084,0.410745, 
226,0.000000,0.744000,0.291545,0.583090,0.101485,0.680272,0.400065, 
227,0.000000,0.700000,0.000000,0.423077,0.000000,0.840000,0.327179, 
228,0.000000,0.000000,0.824176,0.247312,0.716418,0.390000,0.362984, 
229,0.000000,0.000000,0.052632,0.777778,0.000000,0.375000,0.200902, 
230,0.000000,0.720000,0.000000,0.960937,0.000000,0.000000,0.280156, 
231,0.000000,0.000000,0.545263,0.730290,0.000000,0.380682,0.276039, 
232,0.000000,0.000000,0.000000,0.840183,0.521739,0.435000,0.299487, 
233,0.000000,0.000000,0.816327,0.711538,0.000000,0.413793,0.323610, 
234,0.000000,0.775000,0.000000,0.510870,0.000000,0.649573,0.322574, 
235,0.000000,0.000000,0.327466,0.235530,0.171920,0.445532,0.196741, 
236,0.000000,0.791667,0.867159,0.786585,0.000000,0.054795,0.416701, 
237,0.000000,0.686275,0.310559,0.621118,0.869565,0.724638,0.535359, 
238,0.000000,0.000000,0.764706,0.571429,0.400000,0.666667,0.400467, 
239,0.000000,0.217391,0.595238,0.198413,0.000000,0.000000,0.168507, 
240,0.000000,0.000000,0.000000,0.684727,0.696125,0.672500,0.342225, 
241,0.000000,0.000000,0.294118,0.000000,0.533333,0.562500,0.231658, 
242,0.000000,0.754717,0.000000,0.490862,0.377358,0.795000,0.402990, 
243,0.000000,0.000000,0.000000,0.359352,0.449438,0.749064,0.259642, 
244,0.000000,0.521739,0.670833,0.745342,0.718750,0.000000,0.442777, 
245,0.000000,0.000000,0.392000,0.621118,0.294536,0.564815,0.312078, 
246,0.000000,0.000000,0.867159,0.295302,0.421053,0.701754,0.380878, 
247,0.000000,0.000000,0.857143,0.777778,0.333333,0.666667,0.439153, 
248,0.000000,0.000000,0.661176,0.840183,0.000000,0.330097,0.305243, 
