ó^Ç¶ÇΩèdóvìx,0.200000,0.260000,0.150000,0.250000,0.110000,0.250000,0.080000,0.220000,0.080000,0.180000,0.080000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
117,0.152795, 0.350434,0.116468, 0.251614,0.081335, 0.147836,0.075523, 0.212954,0.106301, 0.252370,0.091727, 0.160643,0.751703
118,0.198974, 0.300520,0.064757, 0.298461,0.102506, 0.286452,0.066785, 0.132189,0.000001, 0.291920,0.081000, 0.176436,0.971955
119,0.139050, 0.314890,0.140089, 0.288859,0.041104, 0.316343,0.071491, 0.163498,0.068658, 0.175840,0.065704, 0.214474,0.947809
120,0.192866, 0.246209,0.160972, 0.236143,0.067572, 0.219537,0.082814, 0.247750,0.051203, 0.219537,0.000001, 0.275396,0.889143
121,0.134139, 0.252302,0.203619, 0.291627,0.124479, 0.195426,0.124479, 0.195426,0.087046, 0.174860,0.070613, 0.145984,0.511253
122,0.239716, 0.248760,0.133025, 0.296805,0.080384, 0.244238,0.047966, 0.244238,0.081413, 0.128311,0.069552, 0.185592,0.695889
123,0.134784, 0.298506,0.120049, 0.240784,0.117269, 0.245456,0.181363, 0.216645,0.053050, 0.163722,0.066542, 0.161830,0.653885
124,0.106779, 0.390604,0.101650, 0.277153,0.134984, 0.214281,0.094367, 0.242353,0.078427, 0.174633,0.068057, 0.116712,0.831471
125,0.133575, 0.288925,0.188399, 0.200782,0.134830, 0.296709,0.063659, 0.197895,0.077010, 0.194590,0.075970, 0.147656,0.653115
126,0.180853, 0.287368,0.141034, 0.252411,0.161962, 0.337386,0.108640, 0.108640,0.083647, 0.120782,0.108640, 0.108640,0.430450
127,0.130960, 0.266556,0.234283, 0.289556,0.120616, 0.237874,0.062390, 0.163233,0.096603, 0.189327,0.075890, 0.132713,0.558517
128,0.097935, 0.389001,0.148382, 0.271690,0.098686, 0.318779,0.046719, 0.190172,0.058293, 0.190172,0.082093, 0.108079,0.935784
129,0.075999, 0.408329,0.062227, 0.256261,0.146924, 0.324758,0.090661, 0.195059,0.034859, 0.199173,0.068317, 0.137432,1.042026
130,0.229642, 0.316399,0.106409, 0.297301,0.120920, 0.258102,0.061623, 0.161953,0.042948, 0.203544,0.064650, 0.136510,0.747617
131,0.173542, 0.273199,0.123714, 0.223371,0.041180, 0.315259,0.010632, 0.298127,0.069125, 0.144934,0.075422, 0.251495,1.012770
132,0.206951, 0.219910,0.186933, 0.320146,0.146362, 0.229574,0.092532, 0.175072,0.075405, 0.162505,0.071144, 0.113467,0.441347
133,0.091958, 0.434342,0.096240, 0.300065,0.000001, 0.323556,0.029868, 0.335053,0.057821, 0.165548,0.034470, 0.131078,1.379284
134,0.143850, 0.240761,0.093964, 0.236941,0.050436, 0.339227,0.137838, 0.244253,0.096153, 0.238235,0.063192, 0.115152,0.829138
135,0.150317, 0.355582,0.127913, 0.327150,0.138636, 0.270302,0.069554, 0.178678,0.000001, 0.221209,0.068814, 0.091842,0.889528
136,0.174037, 0.308507,0.144203, 0.315485,0.042913, 0.282706,0.108152, 0.221672,0.039491, 0.218631,0.038644, 0.105559,0.905120
137,0.195503, 0.223197,0.141536, 0.291128,0.111657, 0.232096,0.121208, 0.236865,0.046470, 0.209350,0.037183, 0.153808,0.692889
138,0.238982, 0.310409,0.154156, 0.312807,0.095692, 0.209945,0.067372, 0.194747,0.055516, 0.179206,0.068674, 0.112494,0.639216
139,0.116164, 0.239132,0.124825, 0.353440,0.160574, 0.307294,0.056200, 0.168149,0.057527, 0.211833,0.077978, 0.126885,0.813466
140,0.218850, 0.226893,0.120786, 0.287286,0.069971, 0.222872,0.175375, 0.222872,0.109425, 0.113447,0.047022, 0.185201,0.517142
141,0.156144, 0.308275,0.278365, 0.299973,0.127285, 0.175250,0.053018, 0.192780,0.065701, 0.164546,0.066928, 0.111734,0.505117
142,0.078444, 0.397215,0.146647, 0.199915,0.112551, 0.289019,0.084591, 0.173281,0.100793, 0.205037,0.023861, 0.188647,0.906228
143,0.227116, 0.227116,0.129600, 0.340673,0.107432, 0.315324,0.081053, 0.180615,0.048679, 0.113558,0.077425, 0.151410,0.657394
144,0.227109, 0.266621,0.136035, 0.289513,0.080723, 0.309664,0.058767, 0.180489,0.080783, 0.123432,0.113554, 0.133310,0.606057
145,0.157413, 0.381668,0.100931, 0.336601,0.053819, 0.224401,0.066897, 0.202716,0.094205, 0.130195,0.073162, 0.177991,0.907144
146,0.087801, 0.406600,0.126764, 0.327961,0.046284, 0.202969,0.111828, 0.240872,0.058670, 0.181789,0.045255, 0.163206,1.046795
147,0.088398, 0.430796,0.090545, 0.233560,0.090445, 0.228253,0.017843, 0.318697,0.048469, 0.162052,0.085969, 0.204973,1.156662
148,0.132951, 0.318416,0.184085, 0.307673,0.025401, 0.225683,0.095519, 0.291075,0.096649, 0.118133,0.077586, 0.126830,0.775621
149,0.196144, 0.196144,0.196144, 0.196144,0.196144, 0.245914,0.099448, 0.212771,0.066346, 0.230621,0.065636, 0.098544,0.360277
150,0.114408, 0.309667,0.188672, 0.268960,0.108005, 0.287876,0.012358, 0.299010,0.018819, 0.195259,0.029902, 0.167065,1.055674
151,0.186187, 0.335313,0.108452, 0.208600,0.183906, 0.256329,0.084294, 0.212283,0.097331, 0.132643,0.086057, 0.108605,0.507545
152,0.002824, 0.389657,0.098120, 0.314470,0.171997, 0.207999,0.065241, 0.263335,0.061514, 0.196241,0.029945, 0.198657,1.140718
153,0.142193, 0.243069,0.193741, 0.301002,0.114914, 0.318315,0.081023, 0.168044,0.083639, 0.159430,0.004469, 0.190161,0.760043
154,0.158022, 0.344656,0.147468, 0.274347,0.161186, 0.183470,0.065054, 0.172328,0.073848, 0.185761,0.049761, 0.184100,0.689322
155,0.212287, 0.274146,0.067558, 0.238407,0.099466, 0.296906,0.121608, 0.152538,0.034042, 0.301964,0.056297, 0.144780,0.817483
156,0.156253, 0.339542,0.217436, 0.239565,0.133648, 0.286399,0.086117, 0.157154,0.054260, 0.127285,0.077839, 0.124501,0.548895
157,0.150871, 0.408391,0.154968, 0.288247,0.091682, 0.209455,0.096387, 0.226404,0.077920, 0.149506,0.056136, 0.090033,0.744072
158,0.120738, 0.316599,0.168995, 0.214422,0.157086, 0.253492,0.095518, 0.287562,0.024884, 0.191708,0.068430, 0.100565,0.728698
159,0.100534, 0.405322,0.126115, 0.262781,0.090001, 0.239603,0.025963, 0.361374,0.057423, 0.139474,0.028829, 0.162580,1.142269
160,0.165656, 0.235793,0.211488, 0.236627,0.149154, 0.236774,0.110479, 0.177391,0.112029, 0.174174,0.071611, 0.118826,0.359168
161,0.190344, 0.348156,0.126806, 0.270749,0.160241, 0.231855,0.056277, 0.179537,0.109009, 0.109009,0.109009, 0.109009,0.496629
162,0.115256, 0.379986,0.118029, 0.220545,0.152592, 0.290725,0.111206, 0.146152,0.116455, 0.163723,0.046077, 0.139253,0.680769
163,0.185946, 0.369182,0.081822, 0.277564,0.123613, 0.197753,0.088131, 0.209841,0.014150, 0.285173,0.006142, 0.160683,1.000392
164,0.264387, 0.283312,0.095599, 0.229642,0.092718, 0.273849,0.094158, 0.153890,0.026421, 0.232733,0.072166, 0.181125,0.709101
165,0.279471, 0.308968,0.118334, 0.294219,0.129035, 0.232929,0.028205, 0.196146,0.052056, 0.158453,0.060639, 0.141546,0.664522
166,0.071737, 0.288310,0.156852, 0.293865,0.095839, 0.195196,0.123733, 0.189970,0.020678, 0.268368,0.090012, 0.205440,0.882300
167,0.217642, 0.329529,0.141275, 0.226270,0.208224, 0.244315,0.059987, 0.161981,0.075927, 0.153481,0.061842, 0.119527,0.470205
168,0.155018, 0.277049,0.233021, 0.280436,0.098235, 0.183240,0.040994, 0.216066,0.128364, 0.187190,0.055147, 0.145239,0.578440
169,0.194190, 0.270279,0.126941, 0.365153,0.083638, 0.134123,0.095817, 0.236719,0.108309, 0.204644,0.077412, 0.102775,0.627387
170,0.239512, 0.300428,0.104527, 0.134985,0.097950, 0.292391,0.066534, 0.234774,0.030458, 0.300428,0.055441, 0.142573,0.811156
171,0.150252, 0.313207,0.102612, 0.217232,0.075888, 0.318707,0.136820, 0.176387,0.118996, 0.199711,0.030265, 0.159922,0.770333
172,0.206529, 0.248701,0.155520, 0.223894,0.097512, 0.345906,0.041512, 0.236411,0.094582, 0.111947,0.071686, 0.165801,0.665320
173,0.201384, 0.363810,0.122517, 0.229213,0.126745, 0.263118,0.067235, 0.201384,0.072862, 0.150347,0.096251, 0.105132,0.626009
174,0.056921, 0.372072,0.152118, 0.266904,0.119222, 0.259932,0.062141, 0.190548,0.069837, 0.205167,0.035625, 0.209511,1.008271
175,0.129688, 0.329785,0.144718, 0.261451,0.066485, 0.223815,0.117829, 0.245788,0.073680, 0.182946,0.095344, 0.128471,0.744511
176,0.158705, 0.289428,0.083188, 0.244748,0.128514, 0.282293,0.093344, 0.224067,0.070339, 0.190221,0.042969, 0.192184,0.845882
177,0.188789, 0.213239,0.188789, 0.213239,0.123092, 0.201631,0.114305, 0.280779,0.067005, 0.149681,0.065380, 0.194070,0.505277
