ó^Ç¶ÇΩèdóvìx,0.180000,0.280000,0.150000,0.250000,0.130000,0.230000,0.100000,0.200000,0.080000,0.180000,0.060000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
138,0.164924, 0.417294,0.159942, 0.302542,0.108193, 0.193018,0.097036, 0.185587,0.071762, 0.141269,0.060805, 0.097627,0.674674
139,0.119700, 0.236150,0.078180, 0.360821,0.149287, 0.323014,0.057061, 0.166930,0.060777, 0.208583,0.028957, 0.210540,1.012076
140,0.195047, 0.246533,0.148431, 0.258136,0.110395, 0.211607,0.169303, 0.220790,0.097523, 0.123267,0.033190, 0.185777,0.492222
141,0.183983, 0.302832,0.278397, 0.278397,0.114763, 0.208418,0.073984, 0.185598,0.079319, 0.145462,0.047904, 0.100944,0.443300
142,0.136741, 0.342588,0.151807, 0.164300,0.151807, 0.252246,0.119876, 0.164300,0.096023, 0.176227,0.079027, 0.165058,0.529441
143,0.217633, 0.244233,0.182385, 0.252882,0.136756, 0.290963,0.068946, 0.210085,0.054667, 0.108817,0.072544, 0.160089,0.534137
144,0.104792, 0.390142,0.097804, 0.331730,0.123733, 0.268291,0.035718, 0.214767,0.071589, 0.164507,0.062760, 0.134167,1.007209
145,0.167782, 0.367391,0.133807, 0.267613,0.113234, 0.202265,0.014919, 0.267559,0.089204, 0.137264,0.060564, 0.178396,0.840979
146,0.125074, 0.376386,0.125365, 0.334530,0.078691, 0.198162,0.064305, 0.250730,0.069213, 0.169066,0.069599, 0.138880,0.935505
147,0.170931, 0.358464,0.088917, 0.233127,0.160388, 0.190711,0.080511, 0.211602,0.049290, 0.161022,0.106040, 0.188997,0.687847
148,0.158231, 0.316461,0.172338, 0.316461,0.048151, 0.234453,0.120120, 0.221962,0.091925, 0.124942,0.061284, 0.133672,0.695903
149,0.182997, 0.207328,0.195163, 0.219494,0.182997, 0.256690,0.094936, 0.214372,0.065245, 0.228292,0.048821, 0.103664,0.459684
150,0.130397, 0.339455,0.127319, 0.323137,0.100501, 0.242434,0.112614, 0.244016,0.000001, 0.211734,0.000001, 0.168391,1.058334
151,0.204089, 0.341348,0.138322, 0.207733,0.200256, 0.207921,0.107572, 0.205441,0.087760, 0.141966,0.066188, 0.091404,0.391627
152,0.018906, 0.381825,0.104909, 0.317822,0.169246, 0.212579,0.064931, 0.232888,0.077273, 0.194303,0.034405, 0.190913,1.060661
153,0.152106, 0.241053,0.209482, 0.260619,0.128744, 0.278214,0.117525, 0.164890,0.115265, 0.135571,0.024622, 0.171908,0.504512
154,0.099517, 0.359446,0.088703, 0.300704,0.137959, 0.203088,0.104842, 0.206830,0.070840, 0.183044,0.043233, 0.201794,0.909813
155,0.184403, 0.310809,0.121762, 0.183278,0.155404, 0.273085,0.125843, 0.184965,0.097126, 0.184965,0.051671, 0.126687,0.527581
156,0.193658, 0.232016,0.213685, 0.245797,0.204454, 0.278288,0.093484, 0.153160,0.065887, 0.143158,0.061544, 0.114870,0.334577
157,0.205482, 0.335614,0.161677, 0.298288,0.102259, 0.197451,0.135274, 0.201468,0.084467, 0.145588,0.042250, 0.090183,0.537181
158,0.132263, 0.315311,0.188145, 0.210949,0.157973, 0.263924,0.118313, 0.256397,0.002958, 0.210949,0.052737, 0.090081,0.695222
159,0.227042, 0.260962,0.176555, 0.262921,0.131109, 0.244002,0.094601, 0.212435,0.052714, 0.150896,0.041760, 0.145002,0.552437
160,0.137910, 0.228912,0.215267, 0.228912,0.165414, 0.216750,0.113714, 0.167639,0.107634, 0.210360,0.055932, 0.151555,0.408257
161,0.175982, 0.264924,0.145788, 0.287334,0.175982, 0.264924,0.073318, 0.182696,0.065755, 0.154698,0.083475, 0.125124,0.559400
162,0.070181, 0.381520,0.148272, 0.247729,0.126851, 0.259803,0.084567, 0.205646,0.077048, 0.198000,0.002382, 0.198000,0.981398
163,0.218812, 0.368890,0.061571, 0.293851,0.080583, 0.252485,0.083267, 0.204595,0.001635, 0.287862,0.026106, 0.120342,1.056051
164,0.162491, 0.330796,0.045513, 0.279460,0.123322, 0.235774,0.108324, 0.171136,0.041127, 0.249413,0.006001, 0.246643,1.026444
165,0.234848, 0.370614,0.151365, 0.211147,0.133627, 0.242583,0.091401, 0.181256,0.035592, 0.151365,0.075683, 0.120519,0.554968
166,0.154982, 0.165438,0.160210, 0.287258,0.154982, 0.165438,0.098084, 0.269603,0.080105, 0.168887,0.103738, 0.191273,0.495796
167,0.213271, 0.349718,0.141940, 0.224745,0.168711, 0.257831,0.100885, 0.153414,0.101719, 0.122998,0.035852, 0.128916,0.475243
168,0.089880, 0.404648,0.123632, 0.363741,0.097597, 0.174185,0.067945, 0.179131,0.062784, 0.247264,0.053301, 0.135891,1.009720
169,0.167039, 0.315678,0.097477, 0.309550,0.096396, 0.188869,0.099279, 0.222535,0.127760, 0.187917,0.048002, 0.139498,0.728092
170,0.272900, 0.301208,0.129373, 0.143527,0.134580, 0.270602,0.130827, 0.166412,0.129373, 0.143527,0.041220, 0.136450,0.323453
171,0.083365, 0.318075,0.103603, 0.217779,0.090251, 0.344363,0.100360, 0.217715,0.111282, 0.233081,0.030927, 0.149200,0.960427
172,0.103707, 0.343016,0.111681, 0.231335,0.045312, 0.377857,0.000001, 0.339197,0.067093, 0.147788,0.009651, 0.223362,1.325111
173,0.192964, 0.369927,0.122869, 0.226131,0.115555, 0.270373,0.095432, 0.202261,0.088216, 0.158137,0.061655, 0.096482,0.646621
174,0.051906, 0.384838,0.153572, 0.264247,0.133105, 0.251733,0.083567, 0.177295,0.069637, 0.179952,0.041238, 0.208910,0.933951
175,0.133293, 0.282755,0.136940, 0.302575,0.109879, 0.172877,0.123532, 0.240179,0.035977, 0.219757,0.073252, 0.168983,0.774253
176,0.157164, 0.277916,0.069383, 0.258708,0.134894, 0.276702,0.125913, 0.188415,0.097502, 0.193293,0.036391, 0.183719,0.757506
177,0.185570, 0.210039,0.129166, 0.305658,0.124252, 0.197805,0.123740, 0.266993,0.065935, 0.147315,0.050599, 0.192929,0.641476
178,0.170122, 0.355547,0.146345, 0.252157,0.087308, 0.232478,0.074687, 0.149808,0.064504, 0.199251,0.043299, 0.224495,0.827470
179,0.168019, 0.257550,0.221237, 0.293863,0.106546, 0.267366,0.110398, 0.201120,0.088918, 0.154054,0.045078, 0.085850,0.519608
180,0.157864, 0.362161,0.135910, 0.176957,0.118248, 0.197481,0.156434, 0.197481,0.077603, 0.177986,0.043567, 0.198309,0.620750
181,0.200874, 0.345393,0.149058, 0.250069,0.076799, 0.248150,0.114312, 0.133837,0.099372, 0.133985,0.114312, 0.133837,0.490544
182,0.139054, 0.332425,0.135337, 0.314319,0.098410, 0.246827,0.094039, 0.152788,0.042368, 0.235739,0.000001, 0.208692,0.981582
