é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
212,0.632387,0.884956,0.701831,0.621374,0.930610,0.708888,0.746674, 
213,0.635475,0.645043,0.505539,0.773305,0.553079,0.912087,0.670755, 
214,0.742307,0.801501,0.685165,0.740628,0.251097,0.893524,0.685704, 
215,0.848972,0.916961,0.488506,0.882983,0.552194,0.758416,0.741339, 
216,0.764242,0.527282,0.614579,0.764242,0.579385,0.866389,0.686020, 
217,0.445067,0.619371,0.728755,0.968021,0.502307,0.841958,0.684246, 
218,0.605902,0.730881,0.603695,0.760966,0.675241,0.851395,0.704680, 
219,0.754651,0.369141,0.567242,0.589410,0.628664,0.756395,0.610917, 
220,0.722079,0.862760,0.964871,0.951237,0.851022,0.685789,0.839626, 
221,0.617420,0.648762,0.467875,0.652734,0.599374,0.910419,0.649431, 
222,0.002918,0.581906,0.949154,0.774422,0.785884,0.864610,0.659816, 
223,0.511211,0.754055,0.554294,0.715875,0.597195,0.651850,0.630747, 
224,0.800122,0.860699,0.326051,0.778777,0.770853,0.878987,0.735915, 
225,0.423302,0.631375,0.526729,0.565768,0.856781,0.683808,0.614627, 
226,0.684776,0.864299,0.501033,0.775297,0.780298,0.640338,0.707673, 
227,0.848405,0.832551,0.689841,0.592104,0.523779,0.968609,0.742548, 
228,0.861354,0.529621,0.860326,0.259130,0.894461,0.624015,0.671484, 
229,0.517678,0.824504,0.038599,0.630032,0.737786,0.788791,0.589565, 
230,0.516564,0.701544,0.490601,0.644153,0.296583,0.672477,0.553654, 
231,0.730195,0.912014,0.864992,0.367390,0.732987,0.826526,0.739017, 
232,0.445476,0.445476,0.719496,0.911112,0.786374,0.764287,0.678704, 
233,0.645813,0.574589,0.618415,0.863854,0.850343,0.886689,0.739951, 
234,0.935526,0.864906,0.574005,0.799603,0.114779,0.725236,0.669009, 
235,0.710383,0.659675,0.596677,0.594764,0.484822,0.696231,0.623759, 
236,0.819430,0.678427,0.520969,0.458852,0.244509,0.650589,0.562129, 
237,0.606386,0.644108,0.840461,0.893838,0.872535,0.744793,0.767020, 
238,0.736163,0.720814,0.930699,0.565576,0.718112,0.624788,0.716026, 
239,0.738348,0.373718,0.852243,0.448879,0.645239,0.840164,0.649765, 
240,0.510013,0.861466,0.812369,0.636804,0.838324,0.717519,0.729416, 
241,0.667594,0.554662,0.118892,0.445338,0.719864,0.600112,0.517744, 
242,0.599455,0.842944,0.810553,0.909433,0.689598,0.739392,0.765229, 
243,0.647531,0.000000,0.156237,0.660447,0.663044,0.889401,0.502777, 
244,0.808180,0.880981,0.625300,0.821759,0.822742,0.602931,0.760316, 
245,0.459046,0.529972,0.745157,0.911683,0.595437,0.853785,0.682514, 
246,0.831935,0.469708,0.703346,0.434535,0.885234,0.637693,0.660409, 
247,0.529846,0.451016,0.620897,0.658633,0.638373,0.953324,0.642015, 
248,0.637684,0.631997,0.930712,0.860292,0.481218,0.578020,0.686654, 
249,0.714089,0.417830,0.693653,0.337232,0.945046,0.872896,0.663458, 
250,0.605756,0.660768,0.465014,0.711381,0.754232,0.751801,0.658159, 
251,0.271428,0.000000,0.511319,0.583880,0.634585,0.879274,0.480081, 
252,0.734650,0.602861,0.504825,0.918547,0.680669,0.907446,0.724833, 
253,0.881482,0.528387,0.621289,0.748467,0.532934,0.777657,0.681703, 
254,0.889311,0.757420,0.801884,0.843190,0.676130,0.726837,0.782462, 
255,0.523829,0.398562,0.596588,0.777252,0.805755,0.738103,0.640015, 
256,0.603848,0.698511,0.398855,0.864369,0.489801,0.689511,0.624149, 
257,0.750935,0.481306,0.821102,0.683051,0.684350,0.894453,0.719199, 
258,0.653815,0.807139,0.591918,0.695767,0.808903,0.898349,0.742648, 
259,0.764154,0.596113,0.887838,0.835840,0.819747,0.917684,0.803563, 
260,0.502156,0.849871,0.694143,0.635492,0.860600,0.350731,0.648832, 
261,0.883853,0.357209,0.797500,0.712720,0.572070,0.817103,0.690075, 
262,0.793483,0.799822,0.550578,0.793483,0.728377,0.633012,0.716459, 
263,0.656619,0.787681,0.767890,0.000000,0.244302,0.681065,0.522926, 
264,0.777458,0.740887,0.803841,0.792365,0.847113,0.738221,0.783314, 
265,0.593583,0.815176,0.572933,0.672636,0.761338,0.713363,0.688171, 
266,0.618253,0.847699,0.837792,0.665836,0.837240,0.817135,0.770659, 
267,0.649440,0.832270,0.093538,0.784910,0.859836,0.585221,0.634203, 
268,0.436218,0.499861,0.471441,0.735199,0.899232,0.674645,0.619433, 
269,0.220985,0.861564,0.707780,0.335230,0.804349,0.890108,0.636669, 
270,0.767246,0.740530,0.695785,0.730857,0.906748,0.485215,0.721063, 
271,0.486149,0.674285,0.625287,0.758425,0.636231,0.724942,0.650887, 
272,0.927166,0.000000,0.802246,0.637028,0.384575,0.741308,0.582054, 
273,0.779920,0.911985,0.631959,0.849316,0.743268,0.788352,0.784133, 
274,0.572141,0.683419,0.782720,0.744886,0.738056,0.737438,0.709777, 
275,0.335566,0.669357,0.882204,0.626550,0.741854,0.500755,0.626048, 
276,0.880710,0.805246,0.812263,0.838077,0.691161,0.552395,0.763309, 
277,0.228702,0.618703,0.198349,0.137003,0.843078,0.734289,0.460021, 
