é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
246,0.712234,0.306940,0.542432,0.277576,0.794099,0.468098,0.516897, 
247,0.360402,0.291169,0.450218,0.491016,0.468831,0.910811,0.495408, 
248,0.468089,0.461986,0.870403,0.754835,0.316845,0.406490,0.546441, 
249,0.555317,0.264087,0.530987,0.202814,0.895817,0.774459,0.537247, 
250,0.434469,0.493393,0.302944,0.552050,0.605436,0.602308,0.498433, 
251,0.157025,0.000000,0.343471,0.412310,0.464757,0.784558,0.360353, 
252,0.580590,0.431497,0.337636,0.849363,0.515920,0.830572,0.590930, 
253,0.788080,0.359053,0.450631,0.598040,0.363265,0.636201,0.532545, 
254,0.800684,0.609554,0.669288,0.728892,0.510722,0.570891,0.648338, 
255,0.354857,0.248878,0.425099,0.635660,0.674698,0.584916,0.487351, 
256,0.432509,0.536701,0.249106,0.761136,0.324329,0.526148,0.471655, 
257,0.601197,0.316921,0.696499,0.518662,0.520162,0.809059,0.577083, 
258,0.485680,0.676641,0.420372,0.533468,0.679125,0.815457,0.601790, 
259,0.618324,0.424616,0.798299,0.717977,0.694553,0.847889,0.683610, 
260,0.335252,0.738936,0.531562,0.465730,0.755310,0.212658,0.506575, 
261,0.791878,0.217440,0.663201,0.553664,0.400629,0.690764,0.552929, 
262,0.657664,0.666420,0.379861,0.657664,0.572793,0.463070,0.566245, 
263,0.488781,0.649731,0.623231,0.000000,0.139148,0.516375,0.402878, 
264,0.635935,0.588420,0.672019,0.656130,0.734776,0.585063,0.645391, 
265,0.422053,0.688014,0.401476,0.506745,0.614645,0.554440,0.531229, 
266,0.447443,0.735658,0.720862,0.499066,0.720045,0.690809,0.635647, 
267,0.480867,0.712724,0.049064,0.645969,0.754134,0.413649,0.509401, 
268,0.278950,0.333210,0.308422,0.581277,0.816913,0.509030,0.471300, 
269,0.124218,0.756796,0.547724,0.201367,0.672729,0.801976,0.517469, 
270,0.622383,0.587969,0.533489,0.575866,0.829404,0.320319,0.578239, 
271,0.321134,0.508619,0.454849,0.610857,0.466524,0.568556,0.488423, 
272,0.864222,0.000000,0.669792,0.467382,0.238064,0.588951,0.471402, 
273,0.639237,0.838210,0.461944,0.738096,0.591429,0.650644,0.653260, 
274,0.400699,0.519086,0.643008,0.593481,0.584856,0.584080,0.554202, 
275,0.201610,0.503033,0.789235,0.456187,0.589640,0.334005,0.478952, 
276,0.786848,0.673985,0.683875,0.721284,0.528072,0.381592,0.629276, 
277,0.129115,0.447914,0.110093,0.073539,0.728725,0.580140,0.344921, 
278,0.513070,0.524119,0.136728,0.532262,0.790254,0.446890,0.490554, 
