ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
158,0.142366, 0.325389,0.184123, 0.213490,0.198806, 0.235244,0.132481, 0.209300,0.049628, 0.195901,0.038381, 0.074892,0.508431
159,0.179314, 0.295481,0.176705, 0.272840,0.123419, 0.263134,0.110507, 0.213938,0.050581, 0.151971,0.003846, 0.158265,0.711256
160,0.135316, 0.227499,0.166679, 0.226102,0.167630, 0.232198,0.110017, 0.199914,0.098195, 0.243085,0.026941, 0.166425,0.590444
161,0.220023, 0.225407,0.147882, 0.284525,0.175203, 0.222715,0.082646, 0.207953,0.110012, 0.112703,0.074818, 0.136113,0.378832
162,0.118748, 0.295203,0.150234, 0.256256,0.093036, 0.300468,0.123306, 0.196246,0.105131, 0.195337,0.014419, 0.151615,0.790251
163,0.164117, 0.391311,0.075273, 0.273428,0.104014, 0.229558,0.088325, 0.245701,0.000001, 0.307085,0.000001, 0.121184,1.136537
164,0.157551, 0.342671,0.116695, 0.198407,0.150137, 0.198407,0.130832, 0.169441,0.069566, 0.246993,0.019351, 0.199949,0.711737
165,0.210436, 0.444288,0.164709, 0.180643,0.130842, 0.230444,0.090321, 0.195624,0.029366, 0.154686,0.049336, 0.119307,0.649982
166,0.157215, 0.160246,0.158730, 0.324094,0.157215, 0.160246,0.145283, 0.216063,0.084227, 0.160197,0.101308, 0.175176,0.392045
167,0.120108, 0.363575,0.139171, 0.276040,0.211680, 0.227800,0.087565, 0.177913,0.102574, 0.118258,0.002850, 0.172466,0.672104
168,0.060839, 0.423603,0.123140, 0.394914,0.090686, 0.174456,0.066286, 0.193968,0.063493, 0.238161,0.019627, 0.150827,1.151860
169,0.134895, 0.327280,0.085688, 0.330899,0.085712, 0.232128,0.106798, 0.224101,0.120788, 0.206492,0.000001, 0.145217,0.932237
170,0.184041, 0.351672,0.079251, 0.197277,0.068633, 0.296342,0.148551, 0.237074,0.120463, 0.178177,0.011312, 0.127208,0.775498
