é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
321,0.732197,0.296534,0.637132,0.907821,0.805061,0.914148,0.715482, 
322,0.013711,0.538506,0.807422,0.631604,0.932956,0.897133,0.636889, 
323,0.418410,0.540541,0.540552,0.618755,0.912036,0.844504,0.645800, 
324,0.410095,0.494076,0.435602,0.464923,0.932061,0.880404,0.602860, 
325,0.334246,0.448566,0.702778,0.302222,0.900490,0.386400,0.512450, 
326,0.105274,0.553340,0.583572,0.518620,0.774411,0.734376,0.544932, 
327,0.785574,0.354258,0.638104,0.735305,0.931690,0.324191,0.628187, 
328,0.712057,0.923969,0.781088,0.831354,0.942531,0.709495,0.816749, 
329,0.793762,0.483752,0.803037,0.723654,0.693069,0.534705,0.671997, 
330,0.425894,0.518269,0.498041,0.434577,0.738050,0.994509,0.601557, 
331,0.305964,0.000000,0.139482,0.588349,0.470033,0.762913,0.377790, 
332,0.369686,0.691376,0.598737,0.731297,0.153000,0.946874,0.581828, 
333,0.320000,0.363636,0.437217,0.819037,0.421053,0.642766,0.500618, 
334,0.629562,0.771017,0.749037,0.716305,0.688624,0.963620,0.753028, 
335,0.434783,0.676550,0.536578,0.724215,0.899201,0.709247,0.663429, 
336,0.490196,0.625000,0.352995,0.277334,0.847584,0.932163,0.587545, 
337,0.000000,0.526316,0.819672,0.517434,0.965593,0.690938,0.586659, 
338,0.331126,0.588235,0.879837,0.818665,0.766698,0.816447,0.700168, 
339,0.494881,0.300188,0.787837,0.833659,0.966854,0.628209,0.668605, 
340,0.421359,0.544054,0.749592,0.867473,0.135956,0.919802,0.606373, 
341,0.388640,0.429749,0.301736,0.880634,0.705554,0.554654,0.543494, 
342,0.413223,0.534351,0.714603,0.682761,0.709560,0.771924,0.637737, 
343,0.408954,0.617248,0.296484,0.692947,0.735153,0.811661,0.593741, 
344,0.477369,0.574413,0.685747,0.100517,0.815517,0.768018,0.570263, 
345,0.422618,0.011800,0.815847,0.722733,0.594650,0.735974,0.550604, 
346,0.437637,0.715690,0.489117,0.696459,0.715934,0.812463,0.644550, 
