é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
302,0.354847,0.677776,0.627169,0.871703,0.635746,0.386652,0.592316, 
303,0.389061,0.597669,0.840584,0.807126,0.701708,0.388492,0.620773, 
304,0.458800,0.680071,0.754178,0.845093,0.743606,0.516569,0.666386, 
305,0.587000,0.841138,0.919141,0.867024,0.684975,0.616015,0.752549, 
306,0.472532,0.633913,0.820791,0.783569,0.800908,0.572201,0.680653, 
307,0.571793,0.535994,0.932290,0.817950,0.714696,0.500335,0.678843, 
308,0.486117,0.662538,0.711755,0.761776,0.811643,0.457139,0.648495, 
309,0.595959,0.696648,0.721990,0.938332,0.710146,0.636049,0.716521, 
310,0.458822,0.678498,0.905126,0.752047,0.853389,0.458822,0.684451, 
311,0.566671,0.773580,0.874480,0.760890,0.529494,0.506980,0.668683, 
312,0.515954,0.690584,0.767385,0.883269,0.640195,0.360090,0.642913, 
313,0.654531,0.766107,0.725778,0.682672,0.875582,0.654531,0.726534, 
314,0.443201,0.809687,0.955000,0.845240,0.916589,0.669363,0.773180, 
315,0.510002,0.640707,0.823167,0.875286,0.818811,0.619584,0.714593, 
316,0.545186,0.828073,0.558609,0.720558,0.805875,0.599057,0.676226, 
317,0.601050,0.315233,0.812172,0.889826,0.797273,0.673056,0.681435, 
318,0.582749,0.801969,0.817476,0.814998,0.838137,0.592932,0.741377, 
319,0.527863,0.701115,0.809613,0.768905,0.672019,0.431455,0.651828, 
320,0.462796,0.795291,0.858191,0.675912,0.631157,0.481670,0.650836, 
321,0.502926,0.605087,0.831215,0.845162,0.631338,0.451891,0.644603, 
322,0.446901,0.680087,0.693468,0.720074,0.711844,0.535808,0.631364, 
323,0.441347,0.674081,0.660246,0.773311,0.707723,0.586417,0.640521, 
324,0.414983,0.551721,0.880154,0.847808,0.621905,0.520707,0.639546, 
325,0.538029,0.720037,0.780605,0.757335,0.783315,0.445074,0.670733, 
326,0.201529,0.726541,0.877400,0.680149,0.863222,0.684456,0.672216, 
327,0.524327,0.675329,0.780625,0.821177,0.669939,0.353939,0.637556, 
328,0.456303,0.649387,0.631103,0.884106,0.615652,0.442366,0.613153, 
329,0.616396,0.662208,0.708173,0.628815,0.730606,0.457980,0.634030, 
330,0.452184,0.706779,0.922967,0.841842,0.620766,0.566472,0.685169, 
331,0.609242,0.545340,0.771443,0.754943,0.741111,0.561544,0.663937, 
332,0.586917,0.787127,0.867404,0.898592,0.686411,0.562817,0.731545, 
333,0.483634,0.679455,0.488129,0.622738,0.802038,0.522839,0.599805, 
334,0.502376,0.700551,0.784740,0.924094,0.654957,0.457007,0.670621, 
335,0.499787,0.690988,0.675727,0.841560,0.603990,0.388172,0.616704, 
336,0.462730,0.726798,0.692010,0.920584,0.776801,0.643250,0.703696, 
