ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
138,0.213095, 0.213095,0.166752, 0.166752,0.131675, 0.131675,0.135152, 0.135152,0.131235, 0.131235,0.133756, 0.133756,0.088334, 0.088334,0.000000
139,0.224716, 0.224716,0.170719, 0.170719,0.127467, 0.127467,0.114219, 0.114219,0.151834, 0.151834,0.155830, 0.155830,0.055215, 0.055215,0.000000
140,0.154734, 0.154734,0.186736, 0.186736,0.128881, 0.128881,0.098891, 0.098891,0.207233, 0.207233,0.102724, 0.102724,0.120800, 0.120800,0.000000
141,0.237383, 0.237383,0.125120, 0.125120,0.205513, 0.205513,0.128034, 0.128034,0.137128, 0.137128,0.089429, 0.089429,0.077394, 0.077394,0.000000
142,0.234634, 0.234634,0.163223, 0.163223,0.170662, 0.170662,0.163840, 0.163840,0.119530, 0.119530,0.086048, 0.086048,0.062063, 0.062063,0.000000
143,0.143453, 0.143453,0.183408, 0.183408,0.180480, 0.180480,0.163105, 0.163105,0.143105, 0.143105,0.094773, 0.094773,0.091676, 0.091676,0.000000
144,0.148893, 0.148893,0.196860, 0.196860,0.158637, 0.158637,0.180494, 0.180494,0.124642, 0.124642,0.098341, 0.098341,0.092134, 0.092134,0.000000
145,0.172001, 0.172001,0.138321, 0.138321,0.173389, 0.173389,0.159816, 0.159816,0.133211, 0.133211,0.132404, 0.132404,0.090858, 0.090858,0.000000
146,0.210100, 0.210100,0.185921, 0.185921,0.168453, 0.168453,0.122087, 0.122087,0.104628, 0.104628,0.119015, 0.119015,0.089796, 0.089796,0.000000
147,0.226520, 0.226520,0.159378, 0.159378,0.155073, 0.155073,0.125472, 0.125472,0.153471, 0.153471,0.085755, 0.085755,0.094332, 0.094332,0.000000
148,0.180950, 0.180950,0.155489, 0.155489,0.193658, 0.193658,0.162420, 0.162420,0.104199, 0.104199,0.124815, 0.124815,0.078468, 0.078468,0.000000
149,0.208600, 0.208600,0.155602, 0.155602,0.157663, 0.157663,0.151795, 0.151795,0.110150, 0.110150,0.132029, 0.132029,0.084161, 0.084161,0.000000
150,0.228026, 0.228026,0.192186, 0.192186,0.136852, 0.136852,0.162671, 0.162671,0.090681, 0.090681,0.101676, 0.101676,0.087908, 0.087908,0.000000
151,0.142753, 0.142753,0.137599, 0.137599,0.151332, 0.151332,0.147907, 0.147907,0.164403, 0.164403,0.149543, 0.149543,0.106464, 0.106464,0.000000
152,0.185226, 0.185226,0.194862, 0.194862,0.159941, 0.159941,0.127925, 0.127925,0.138742, 0.138742,0.117834, 0.117834,0.075469, 0.075469,0.000000
153,0.209717, 0.209717,0.219574, 0.219574,0.160244, 0.160244,0.145581, 0.145581,0.084587, 0.084587,0.119063, 0.119063,0.061234, 0.061234,0.000000
154,0.175235, 0.175235,0.186565, 0.186565,0.149158, 0.149158,0.176082, 0.176082,0.101427, 0.101427,0.122912, 0.122912,0.088621, 0.088621,0.000000
