é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
163,0.000000,0.712217,0.372024,0.614425,0.667065,0.548267,0.485666, 
164,0.000000,0.333045,0.437591,0.457875,0.613027,0.691836,0.422229, 
165,0.000000,0.489418,0.520513,0.583379,0.750734,0.873898,0.536324, 
166,0.272199,0.544872,0.556397,0.297619,0.848840,0.429894,0.491637, 
167,0.285261,0.627938,0.199798,0.444762,0.491453,0.721848,0.461843, 
168,0.462963,0.055950,0.220459,0.389379,0.412774,0.617510,0.359839, 
169,0.841751,0.320513,0.361609,0.896754,0.410256,0.979926,0.635135, 
170,0.000000,0.114743,0.764485,0.383471,0.410354,0.588063,0.376853, 
171,0.836815,0.634490,0.598111,0.394841,0.653050,0.576174,0.615580, 
172,0.531764,0.913599,0.667600,0.476464,0.583333,0.566117,0.623146, 
173,0.348780,0.475254,0.389604,0.701219,0.702016,0.876385,0.582210, 
174,0.607008,0.566667,0.599050,0.778737,0.724418,0.483521,0.626567, 
175,0.448164,0.370370,0.689978,0.716691,0.701076,0.640650,0.594488, 
176,0.676528,0.106221,0.297619,0.479011,0.821929,0.528475,0.484964, 
177,0.274215,0.324074,0.309606,0.165344,0.600960,0.492076,0.361046, 
178,0.376578,0.658730,0.643451,0.438343,0.713832,0.551752,0.563781, 
179,0.727145,0.314665,0.596671,0.824142,0.724782,0.722622,0.651671, 
180,0.000000,0.158112,0.170068,0.170068,0.623198,0.865903,0.331225, 
181,0.241774,0.851666,0.636746,0.591247,0.614316,0.334132,0.544980, 
182,0.528759,0.370370,0.593489,0.383311,0.544160,0.438133,0.476371, 
183,0.479788,0.537902,0.676023,0.570710,0.822320,0.584268,0.611835, 
184,0.833679,0.347222,0.513285,0.444699,0.855737,0.667316,0.610323, 
185,0.716121,0.638889,0.407415,0.833402,0.429476,0.548804,0.595684, 
186,0.000000,0.357142,0.292895,0.446029,0.390486,0.716041,0.367099, 
