é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
335,0.616047,0.283840,0.440033,0.577544,0.650438,0.480036,0.507990, 
336,0.542495,0.542495,0.541510,0.658744,0.461550,0.854473,0.600211, 
337,0.258591,0.672175,0.566042,0.274178,0.739643,0.671968,0.530433, 
338,0.557147,0.450889,0.572595,0.594837,0.589273,0.528060,0.548800, 
339,0.401435,0.673475,0.601118,0.461118,0.696031,0.488692,0.553645, 
340,0.457550,0.565648,0.738846,0.565648,0.420186,0.759912,0.584632, 
341,0.602863,0.610693,0.647451,0.781727,0.610693,0.658046,0.651912, 
342,0.465153,0.474925,0.412999,0.615643,0.517955,0.459680,0.491059, 
343,0.585473,0.455869,0.494693,0.547320,0.602235,0.461713,0.524550, 
344,0.644683,0.586075,0.546326,0.703290,0.639355,0.615379,0.622518, 
345,0.410366,0.308777,0.549735,0.595513,0.728748,0.762509,0.559275, 
346,0.602388,0.473677,0.489683,0.504996,0.533922,0.476081,0.513458, 
347,0.459016,0.393999,0.471188,0.393999,0.387104,0.388517,0.415637, 
348,0.481295,0.436410,0.467582,0.631860,0.503550,0.503550,0.504041, 
349,0.490524,0.448479,0.523225,0.556982,0.556982,0.638821,0.535835, 
350,0.514993,0.739434,0.608629,0.776222,0.621932,0.695954,0.659527, 
351,0.597993,0.597993,0.735712,0.654155,0.771726,0.669752,0.671222, 
352,0.538259,0.598065,0.464641,0.669833,0.660369,0.852066,0.630539, 
353,0.514059,0.471221,0.440622,0.584964,0.600438,0.488356,0.516610, 
354,0.672716,0.727416,0.709393,0.778429,0.672716,0.540575,0.683541, 
