ó^Ç¶ÇΩèdóvìx,0.130000,0.230000,0.120000,0.220000,0.110000,0.210000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
123,0.130843, 0.205957,0.135945, 0.175628,0.097876, 0.157923,0.135945, 0.175628,0.067973, 0.152821,0.102978, 0.204681,0.097876, 0.157923,0.461124
124,0.113405, 0.222759,0.179191, 0.238715,0.057414, 0.145866,0.101223, 0.214906,0.089596, 0.214906,0.063367, 0.142039,0.054732, 0.161881,0.682143
125,0.172215, 0.270470,0.129444, 0.189707,0.094854, 0.192740,0.076255, 0.146051,0.129444, 0.189668,0.051597, 0.188225,0.053951, 0.115379,0.584482
126,0.175819, 0.262170,0.076455, 0.169445,0.119180, 0.182672,0.067527, 0.195427,0.119180, 0.171561,0.066733, 0.161197,0.042528, 0.190105,0.665155
127,0.179538, 0.234191,0.166551, 0.205512,0.096262, 0.194689,0.085440, 0.130894,0.085440, 0.129451,0.050837, 0.190876,0.068143, 0.182176,0.535579
128,0.099131, 0.162310,0.215030, 0.253693,0.126846, 0.228685,0.099131, 0.168900,0.056478, 0.223147,0.041802, 0.138302,0.038104, 0.148442,0.646956
129,0.080404, 0.173106,0.086978, 0.160808,0.156099, 0.209670,0.156099, 0.196277,0.097182, 0.183571,0.130589, 0.185861,0.035623, 0.147732,0.514052
130,0.206133, 0.254520,0.107148, 0.227562,0.073008, 0.214296,0.098140, 0.149020,0.103067, 0.172206,0.068246, 0.140661,0.051533, 0.134460,0.585450
131,0.094780, 0.174810,0.169615, 0.205329,0.155329, 0.196671,0.117197, 0.187852,0.093926, 0.189096,0.086431, 0.153788,0.040835, 0.134340,0.483774
132,0.118035, 0.166907,0.118035, 0.256903,0.113273, 0.168299,0.118035, 0.247379,0.113273, 0.168411,0.062777, 0.154449,0.044761, 0.149463,0.623624
133,0.105956, 0.214196,0.184434, 0.242257,0.109224, 0.218214,0.088249, 0.156870,0.070485, 0.206990,0.050941, 0.140970,0.055476, 0.155739,0.670473
134,0.160637, 0.210088,0.090523, 0.190399,0.080319, 0.138142,0.160637, 0.204855,0.080319, 0.190399,0.080319, 0.190399,0.043692, 0.179271,0.607109
135,0.168204, 0.225243,0.140094, 0.204834,0.084102, 0.192014,0.094306, 0.167872,0.095091, 0.192014,0.105295, 0.167872,0.046698, 0.116360,0.532417
136,0.149401, 0.256180,0.135116, 0.185116,0.116185, 0.180467,0.084905, 0.187497,0.067558, 0.178313,0.068500, 0.172586,0.050594, 0.167583,0.655483
137,0.169773, 0.210390,0.186580, 0.232215,0.093290, 0.195018,0.081402, 0.189254,0.085604, 0.188356,0.048686, 0.128487,0.060920, 0.130025,0.547488
138,0.102801, 0.189719,0.172942, 0.242507,0.092682, 0.175015,0.064018, 0.203998,0.086471, 0.213758,0.052251, 0.155686,0.052251, 0.195901,0.753168
139,0.095774, 0.216822,0.159801, 0.211653,0.088570, 0.205436,0.079901, 0.211785,0.079901, 0.208275,0.063015, 0.198577,0.045353, 0.135139,0.775373
140,0.105278, 0.166634,0.116267, 0.200863,0.171101, 0.230965,0.085550, 0.154363,0.097455, 0.199672,0.070889, 0.186138,0.052639, 0.162186,0.601640
141,0.172158, 0.241389,0.097378, 0.204739,0.089742, 0.210199,0.056694, 0.160452,0.086079, 0.217335,0.050571, 0.203904,0.057196, 0.152163,0.780364
142,0.148723, 0.206547,0.148723, 0.196343,0.074362, 0.194642,0.085640, 0.189016,0.084566, 0.199744,0.061479, 0.182558,0.056377, 0.171280,0.680258
143,0.146374, 0.227588,0.113794, 0.194348,0.158102, 0.212523,0.096182, 0.191069,0.044752, 0.184768,0.071598, 0.126089,0.056364, 0.176450,0.625669
144,0.155621, 0.250865,0.112039, 0.190183,0.065587, 0.224079,0.056020, 0.149356,0.060392, 0.178177,0.112039, 0.166801,0.112039, 0.166801,0.652524
145,0.169796, 0.222517,0.084898, 0.195770,0.095102, 0.223329,0.107696, 0.208757,0.097885, 0.208757,0.067829, 0.133877,0.032381, 0.151408,0.688828
146,0.078136, 0.178250,0.156272, 0.197089,0.088340, 0.189239,0.143285, 0.188740,0.071643, 0.176252,0.078136, 0.176252,0.089125, 0.189239,0.590124
147,0.106920, 0.224226,0.147529, 0.199910,0.097232, 0.295059,0.042521, 0.136476,0.147529, 0.199910,0.073765, 0.145015,0.068789, 0.115118,0.631428
148,0.145997, 0.169152,0.145997, 0.169806,0.145997, 0.169806,0.145997, 0.169806,0.052983, 0.145997,0.072998, 0.149660,0.145997, 0.169806,0.288069
149,0.123712, 0.212080,0.141718, 0.251320,0.118517, 0.167129,0.097112, 0.170289,0.118517, 0.163972,0.059259, 0.156756,0.064657, 0.154962,0.553017
150,0.099757, 0.226592,0.119570, 0.215041,0.113296, 0.272617,0.078658, 0.158907,0.084607, 0.163787,0.081630, 0.181125,0.049462, 0.154951,0.746041
151,0.151863, 0.196081,0.144344, 0.185698,0.075932, 0.173841,0.086136, 0.177504,0.075932, 0.169985,0.151863, 0.185877,0.054284, 0.170660,0.519293
152,0.124143, 0.263693,0.124332, 0.204200,0.127878, 0.220749,0.095231, 0.164763,0.053781, 0.166093,0.053781, 0.158157,0.085252, 0.157946,0.671203
