ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
101,0.180747, 0.229589,0.155249, 0.206246,0.155243, 0.213737,0.075164, 0.229941,0.095903, 0.199815,0.073876, 0.184490,0.527635
102,0.081935, 0.361199,0.177273, 0.177273,0.177273, 0.271446,0.095045, 0.204120,0.119163, 0.177273,0.000001, 0.157997,0.698617
103,0.213910, 0.213910,0.213910, 0.213910,0.138253, 0.260442,0.101919, 0.146025,0.096884, 0.213910,0.005275, 0.181653,0.459699
104,0.167363, 0.237126,0.166952, 0.271712,0.131100, 0.228060,0.066132, 0.219332,0.048105, 0.202245,0.089790, 0.172082,0.661113
105,0.075124, 0.391555,0.067084, 0.357104,0.123765, 0.233340,0.103373, 0.281136,0.008470, 0.192254,0.000001, 0.166793,1.244365
106,0.125688, 0.402279,0.137398, 0.259781,0.113562, 0.288717,0.100570, 0.202852,0.063686, 0.179972,0.019235, 0.106260,0.879722
107,0.140719, 0.289154,0.173249, 0.221963,0.098428, 0.221963,0.015923, 0.317101,0.074014, 0.205678,0.044202, 0.197606,0.906929
108,0.206091, 0.239049,0.087421, 0.352538,0.083047, 0.354552,0.094806, 0.111285,0.037181, 0.219980,0.000001, 0.214049,0.982905
109,0.136989, 0.297404,0.137833, 0.256284,0.242623, 0.269944,0.114227, 0.150904,0.064057, 0.152061,0.033597, 0.144078,0.541349
110,0.196665, 0.275892,0.133387, 0.296538,0.099372, 0.227227,0.094266, 0.231527,0.025641, 0.213267,0.072219, 0.133998,0.756898
111,0.236383, 0.301699,0.132641, 0.308557,0.097974, 0.269041,0.101863, 0.134520,0.000001, 0.201701,0.077498, 0.138122,0.707282
112,0.177589, 0.257808,0.239892, 0.239892,0.153598, 0.259416,0.100422, 0.173122,0.119946, 0.142140,0.038422, 0.097752,0.340261
113,0.208449, 0.267853,0.160955, 0.241046,0.087976, 0.238151,0.119076, 0.201173,0.079384, 0.134396,0.076958, 0.184583,0.534406
114,0.167502, 0.218116,0.192809, 0.243423,0.124370, 0.309912,0.034785, 0.283580,0.072623, 0.133985,0.002484, 0.216413,0.810855
115,0.174946, 0.305675,0.118528, 0.271539,0.133754, 0.305675,0.067681, 0.199119,0.080103, 0.179561,0.000001, 0.163417,0.849973
116,0.171954, 0.265624,0.158435, 0.213741,0.173317, 0.275805,0.111918, 0.204393,0.045356, 0.213741,0.058845, 0.106871,0.560350
117,0.162959, 0.331323,0.110139, 0.253529,0.104630, 0.218125,0.093734, 0.159795,0.114628, 0.207555,0.076590, 0.166993,0.674639
118,0.172821, 0.365009,0.060358, 0.268915,0.115586, 0.323716,0.075452, 0.155721,0.060200, 0.158018,0.000001, 0.244204,1.031166
119,0.138298, 0.277717,0.187286, 0.251032,0.123863, 0.234155,0.068617, 0.219159,0.073053, 0.169431,0.081130, 0.176258,0.655505
120,0.188587, 0.221625,0.109802, 0.317026,0.110861, 0.237273,0.084256, 0.307270,0.037570, 0.205106,0.000001, 0.180624,0.937848
121,0.166075, 0.223225,0.194650, 0.262156,0.097107, 0.220764,0.129644, 0.223225,0.094706, 0.208209,0.022019, 0.158219,0.591599
122,0.263219, 0.275604,0.149923, 0.269412,0.049200, 0.269412,0.090559, 0.221004,0.053157, 0.134920,0.058952, 0.164639,0.669979
123,0.195689, 0.234993,0.195689, 0.195689,0.163445, 0.215575,0.195689, 0.195689,0.069270, 0.172506,0.067923, 0.097844,0.224592
124,0.094712, 0.345801,0.152725, 0.269030,0.152725, 0.217317,0.111598, 0.238189,0.044560, 0.210878,0.042176, 0.120289,0.803007
125,0.092556, 0.349636,0.189058, 0.191680,0.167042, 0.285553,0.056953, 0.202235,0.073605, 0.190369,0.062956, 0.138359,0.715662
126,0.140930, 0.283369,0.181552, 0.246874,0.214213, 0.279536,0.100641, 0.148297,0.066073, 0.123437,0.024046, 0.191032,0.545090
127,0.131066, 0.259224,0.246547, 0.271900,0.134882, 0.259224,0.074485, 0.146912,0.115341, 0.163242,0.049620, 0.147558,0.496119
128,0.143373, 0.359135,0.114570, 0.266940,0.198901, 0.198901,0.078460, 0.198901,0.022680, 0.265202,0.049725, 0.103211,0.784581
129,0.077750, 0.402901,0.093636, 0.285868,0.129696, 0.313841,0.086989, 0.221258,0.080696, 0.182165,0.038198, 0.087003,0.986071
130,0.190386, 0.267259,0.138330, 0.270181,0.228822, 0.279443,0.042725, 0.179688,0.076274, 0.168166,0.044315, 0.114411,0.558296
131,0.162871, 0.288021,0.131035, 0.225446,0.073542, 0.317533,0.063726, 0.195538,0.065179, 0.149776,0.091551, 0.235783,0.824192
132,0.192937, 0.230314,0.195975, 0.264652,0.100535, 0.322538,0.105813, 0.176434,0.070721, 0.167090,0.051197, 0.121793,0.565643
133,0.182415, 0.280785,0.179684, 0.276648,0.141504, 0.231600,0.115800, 0.259915,0.074916, 0.112366,0.028566, 0.115800,0.554229
134,0.124812, 0.267987,0.096189, 0.321370,0.040843, 0.329545,0.113712, 0.294589,0.071588, 0.196399,0.000001, 0.142965,1.105712
135,0.221911, 0.221911,0.149975, 0.368621,0.096842, 0.309379,0.056347, 0.221911,0.019297, 0.221911,0.019741, 0.092155,0.871773
136,0.228401, 0.257358,0.181449, 0.294538,0.121440, 0.257604,0.110704, 0.233108,0.080960, 0.137428,0.019308, 0.077703,0.515478
137,0.210784, 0.244100,0.133375, 0.316724,0.113721, 0.247096,0.107472, 0.234505,0.021410, 0.222657,0.016962, 0.131193,0.792550
138,0.279113, 0.279113,0.191304, 0.293341,0.117010, 0.205532,0.111101, 0.185091,0.078318, 0.131238,0.058505, 0.070333,0.329296
139,0.126589, 0.246322,0.096345, 0.366565,0.200078, 0.305237,0.070265, 0.149108,0.077152, 0.185566,0.052223, 0.124552,0.754699
140,0.187636, 0.268926,0.113950, 0.290078,0.114140, 0.211700,0.177000, 0.228281,0.102574, 0.138841,0.000001, 0.166874,0.609399
141,0.199556, 0.277955,0.220366, 0.293596,0.137960, 0.256981,0.076819, 0.183471,0.051315, 0.165124,0.041568, 0.095290,0.544831
142,0.126713, 0.354482,0.124817, 0.219527,0.165181, 0.273872,0.089581, 0.219527,0.087223, 0.193729,0.035585, 0.109763,0.741799
143,0.221572, 0.229048,0.186509, 0.271586,0.137201, 0.310272,0.052152, 0.222072,0.047017, 0.114524,0.056350, 0.151698,0.598398
144,0.104792, 0.390142,0.097804, 0.331730,0.123733, 0.268291,0.035718, 0.214767,0.071589, 0.164507,0.062760, 0.134167,1.007209
145,0.160576, 0.396113,0.139172, 0.256246,0.110684, 0.223938,0.000429, 0.278344,0.092781, 0.128587,0.039080, 0.174050,0.914555
146,0.171390, 0.256060,0.183893, 0.344118,0.069713, 0.209524,0.056905, 0.256060,0.026416, 0.235715,0.052456, 0.137750,0.878453
147,0.132361, 0.377766,0.172871, 0.218172,0.150221, 0.195522,0.090395, 0.195522,0.072964, 0.109086,0.078651, 0.206469,0.605074
148,0.173859, 0.287196,0.217848, 0.287196,0.051002, 0.226259,0.071233, 0.301402,0.108535, 0.126261,0.045807, 0.103402,0.663433
149,0.154139, 0.227972,0.174567, 0.227972,0.201269, 0.254674,0.088802, 0.249576,0.039856, 0.251734,0.039019, 0.090421,0.604695
150,0.114188, 0.358607,0.116046, 0.340706,0.093590, 0.269432,0.114188, 0.246894,0.000001, 0.195665,0.000001, 0.150683,1.123972
151,0.194090, 0.332255,0.131786, 0.210334,0.201995, 0.214991,0.158926, 0.215695,0.079463, 0.135387,0.052123, 0.072954,0.363234
152,0.138656, 0.187949,0.187949, 0.283805,0.187949, 0.187949,0.061589, 0.272419,0.065902, 0.212853,0.025030, 0.187949,0.665850
