é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
297,0.349660,0.528593,0.627873,0.375919,0.745557,0.521777,0.524896, 
298,0.300428,0.795026,0.703678,0.460426,0.690382,0.542171,0.582019, 
299,0.646527,0.002082,0.625208,0.344333,0.764608,0.634119,0.502813, 
300,0.525259,0.938128,0.789265,0.868983,0.706979,0.432629,0.710207, 
301,0.365665,0.421514,0.907864,0.245083,0.669231,0.367147,0.496084, 
302,0.166209,0.435692,0.754177,0.360823,0.595088,0.576780,0.481462, 
303,0.402158,0.613795,0.667834,0.701101,0.622333,0.508950,0.586028, 
304,0.730039,0.272632,0.475062,0.963107,0.661361,0.889337,0.665256, 
305,0.133953,0.805121,0.674101,0.066977,0.900951,0.593368,0.529079, 
306,0.512768,0.848184,0.759067,0.707578,0.698869,0.780814,0.717880, 
307,0.252089,0.702675,0.923983,0.174582,0.174875,0.215803,0.407334, 
308,0.708162,0.324073,0.541032,0.257043,0.577124,0.362288,0.461620, 
309,0.376126,0.480520,0.906313,0.660558,0.489692,0.496539,0.568291, 
310,0.791409,0.707447,0.659571,0.521192,0.743706,0.603012,0.671056, 
311,0.609533,0.652881,0.669874,0.667245,0.104641,0.388974,0.515525, 
312,0.765481,0.655582,0.924135,0.541255,0.840304,0.224513,0.658545, 
313,0.574143,0.000000,0.302730,0.000000,0.594472,0.723514,0.365810, 
314,0.141722,0.425855,0.630785,0.526160,0.645962,0.260640,0.438521, 
315,0.359221,0.744362,0.061114,0.030557,0.621490,0.893467,0.451702, 
316,0.095744,0.665089,0.437388,0.296716,0.703595,0.546962,0.457582, 
317,0.238973,0.000000,0.327431,0.643250,0.402462,0.330968,0.323847, 
318,0.178460,0.451581,0.557058,0.016848,0.641052,0.659569,0.417428, 
319,0.740294,0.522691,0.348691,0.708291,0.730341,0.043079,0.515564, 
320,0.265246,0.631018,0.587672,0.436572,0.624946,0.379914,0.487561, 
321,0.859050,0.001857,0.853997,0.881414,0.869217,0.447322,0.652143, 
322,0.013162,0.553305,0.606014,0.614363,0.576887,0.787933,0.525277, 
323,0.268840,0.314788,0.000000,0.809140,0.876141,0.883495,0.525401, 
324,0.622920,0.000000,0.486391,0.702243,0.408635,0.812953,0.505524, 
325,0.478388,0.643655,0.108652,0.406260,0.632992,0.000000,0.378325, 
326,0.000000,0.585670,0.192268,0.411470,0.635544,0.703918,0.421478, 
327,0.673050,0.903978,0.949988,0.541309,0.502053,0.103020,0.612233, 
328,0.528292,0.684065,0.609096,0.884320,0.582731,0.651171,0.656613, 
329,0.595566,0.039483,0.669762,0.374360,0.733633,0.124249,0.422842, 
330,0.288100,0.758689,0.483670,0.327543,0.515724,0.811125,0.530809, 
331,0.233125,0.014527,0.585998,0.684496,0.027413,0.630996,0.362759, 
332,0.615950,0.679880,0.104424,0.535448,0.364739,0.660103,0.493424, 
333,0.261143,0.307212,0.873238,0.374945,0.525844,0.412439,0.459137, 
334,0.706973,0.718741,0.263533,0.716697,0.475149,0.745808,0.604484, 
335,0.848317,0.658653,0.370492,0.678636,0.703874,0.525903,0.630979, 
336,0.153194,0.525957,0.214297,0.721796,0.567284,0.858180,0.506785, 
337,0.000000,0.717381,0.142699,0.642992,0.671947,0.945696,0.520119, 
338,0.790174,0.469837,0.424326,0.735087,0.835309,0.627077,0.646968, 
339,0.329235,0.218955,0.348986,0.603508,0.830884,0.283273,0.435807, 
340,0.031908,0.106238,0.340644,0.447347,0.109751,0.782906,0.303132, 
341,0.486153,0.230907,0.984477,0.769636,0.524967,0.302790,0.549822, 
342,0.692194,0.560843,0.447974,0.612171,0.795840,0.325138,0.572360, 
343,0.640690,0.580999,0.104048,0.805227,0.729985,0.170063,0.505169, 
344,0.685951,0.345391,0.571714,0.346045,0.672278,0.284791,0.484362, 
345,0.977920,0.000000,0.516701,0.245206,0.527604,0.680238,0.491278, 
346,0.868056,0.607448,0.576280,0.560711,0.734456,0.286181,0.605522, 
347,0.249306,0.879173,0.435110,0.610924,0.802451,0.819682,0.632774, 
348,0.379235,0.000000,0.755425,0.469340,0.715406,0.600197,0.486601, 
349,0.476635,0.307078,0.703211,0.876344,0.812786,0.716580,0.648772, 
350,0.180002,0.413321,0.548747,0.892067,0.660967,0.883090,0.596366, 
351,0.163058,0.448330,0.654804,0.766516,0.953103,0.600962,0.597795, 
352,0.135098,0.822916,0.135098,0.852646,0.515913,0.602880,0.510759, 
353,0.960275,0.279705,0.896613,0.730034,0.711676,0.597218,0.695920, 
