é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
169,0.685703,0.516975,0.524680,0.903671,0.456436,0.744955,0.638737, 
170,0.000000,0.246262,0.268519,0.460154,0.297619,0.718878,0.331905, 
171,0.324074,0.388889,0.324074,0.948405,0.626214,0.871232,0.580481, 
172,0.726496,0.573571,0.716209,0.570382,0.828421,0.627535,0.673769, 
173,0.303030,0.368791,0.457025,0.748981,0.703842,0.578654,0.526721, 
174,0.605172,0.576923,0.875330,0.849497,0.850640,0.566395,0.720660, 
175,0.341910,0.416667,0.472356,0.664665,0.557730,0.809349,0.543779, 
176,0.444516,0.275396,0.448718,0.225786,0.825341,0.756566,0.496054, 
177,0.370370,0.324074,0.425926,0.277778,0.661681,0.833748,0.482263, 
178,0.347222,0.451389,0.801876,0.580483,0.863945,0.835809,0.646787, 
179,0.329457,0.238137,0.839458,0.899062,0.646092,0.451387,0.567266, 
180,0.375817,0.260750,0.625000,0.312551,0.941370,0.950157,0.577608, 
181,0.452285,0.668855,0.843271,0.495249,0.523504,0.495249,0.579735, 
182,0.441176,0.441176,0.453592,0.401795,0.486989,0.663222,0.481325, 
183,0.442791,0.409333,0.722011,0.539057,0.743499,0.700022,0.592785, 
184,0.353535,0.404040,0.339506,0.878562,0.793091,0.671213,0.573325, 
185,0.683761,0.576923,0.396991,0.780888,0.589804,0.665407,0.615629, 
186,0.319985,0.471801,0.486111,0.688761,0.619001,0.506355,0.515336, 
187,0.688509,0.700617,0.675439,0.710973,0.572175,0.692573,0.673381, 
188,0.286130,0.281301,0.513323,0.653684,0.774509,0.810130,0.553179, 
189,0.448718,0.368822,0.644739,0.889815,0.674511,0.801562,0.638028, 
190,0.359859,0.490886,0.821028,0.407212,0.815541,0.708930,0.600576, 
191,0.483505,0.503594,0.734886,0.784391,0.814205,0.776817,0.682900, 
192,0.858685,0.623493,0.382669,0.592593,0.416667,0.488653,0.560460, 
193,0.000000,0.196460,0.238095,0.367052,0.198413,0.692918,0.282156, 
194,0.461310,0.532692,0.202851,0.587798,0.748575,0.788483,0.553618, 
195,0.418493,0.375000,0.626164,0.278028,0.796604,0.711648,0.534323, 
196,0.730333,0.337811,0.591308,0.623329,0.737547,0.729957,0.625048, 
197,0.476190,0.083382,0.599713,0.555556,0.344360,0.956383,0.502597, 
198,0.290928,0.416667,0.388889,0.878180,0.706598,0.781970,0.577205, 
199,0.376344,0.388889,0.795298,0.856990,0.604839,0.668809,0.615195, 
200,0.394265,0.492576,0.290745,0.798352,0.705918,0.757842,0.573283, 
201,0.246265,0.300175,0.361111,0.191261,0.722307,0.802864,0.437331, 
202,0.677650,0.871212,0.906799,0.530303,0.805050,0.809882,0.766816, 
203,0.326717,0.462963,0.388889,0.817881,0.954961,0.795891,0.624550, 
204,0.339806,0.362319,0.537904,0.752073,0.909922,0.667215,0.594873, 
205,0.376344,0.322581,0.283489,0.809423,0.677507,0.546159,0.502584, 
206,0.372132,0.392220,0.500621,0.868243,0.467466,0.831906,0.572098, 
207,0.250000,0.250000,0.250000,0.692652,0.344269,0.655725,0.407108, 
208,0.319149,0.489805,0.671296,0.572979,0.596932,0.914278,0.594073, 
209,0.618687,0.554050,0.712825,0.893053,0.866276,0.688994,0.722314, 
210,0.487688,0.608025,0.618519,0.768677,0.951382,0.740944,0.695872, 
211,0.665266,0.524691,0.460783,0.862585,0.501156,0.654235,0.611453, 
212,0.365872,0.646261,0.455073,0.108249,0.631988,0.697634,0.484179, 
213,0.519612,0.297127,0.528986,0.303965,0.455487,0.831812,0.489498, 
214,0.384615,0.662255,0.958550,0.562868,0.395621,0.770493,0.622400, 
215,0.276418,0.250000,0.250000,0.845867,0.250000,0.575953,0.408040, 
216,0.416667,0.328661,0.289242,0.604432,0.658795,0.733395,0.505199, 
217,0.413027,0.505549,0.668830,0.851733,0.496617,0.445092,0.563475, 
218,0.569130,0.533518,0.803616,0.587664,0.448528,0.857211,0.633278, 
219,0.436508,0.051402,0.866164,0.367862,0.628350,0.825862,0.529358, 
220,0.386683,0.485348,0.760711,0.491161,0.860938,0.833073,0.636319, 
221,0.265762,0.429898,0.590278,0.674676,0.516632,0.674113,0.525226, 
222,0.398551,0.331011,0.817645,0.642717,0.655696,0.577741,0.570560, 
223,0.419833,0.364410,0.845013,0.743294,0.588830,0.958558,0.653323, 
224,0.405405,0.973088,0.435013,0.633371,0.700634,0.809268,0.659463, 
225,0.363286,0.587654,0.789744,0.844362,0.632272,0.362175,0.596582, 
226,0.832448,0.793020,0.753322,0.885792,0.590547,0.751918,0.767841, 
227,0.136945,0.739496,0.451389,0.431461,0.347222,0.801455,0.484661, 
228,0.486111,0.398809,0.950531,0.316740,0.681130,0.668892,0.583702, 
229,0.388889,0.537948,0.301425,0.815839,0.574530,0.732781,0.558568, 
230,0.353535,0.401089,0.302606,0.847619,0.540404,0.638448,0.513950, 
231,0.416667,0.474537,0.552426,0.511018,0.307213,0.580680,0.473757, 
232,0.333333,0.333333,0.277778,0.685185,0.472691,0.610507,0.452138, 
