ó^Ç¶ÇΩèdóvìx,0.180000,0.280000,0.150000,0.250000,0.130000,0.230000,0.100000,0.200000,0.080000,0.180000,0.060000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
112,0.198253, 0.198253,0.238089, 0.238089,0.188971, 0.188971,0.140186, 0.140186,0.157353, 0.157353,0.077147, 0.077147,0.000000
113,0.243713, 0.243713,0.202936, 0.202936,0.161070, 0.161070,0.150545, 0.150545,0.127842, 0.127842,0.113894, 0.113894,0.000000
114,0.181832, 0.181832,0.204099, 0.204099,0.218368, 0.218368,0.144320, 0.144320,0.107062, 0.107062,0.144320, 0.144320,0.000000
115,0.236137, 0.236137,0.175175, 0.175175,0.252646, 0.252646,0.123867, 0.123867,0.115773, 0.115773,0.096402, 0.096402,0.000000
116,0.217888, 0.217888,0.181432, 0.181432,0.217888, 0.217888,0.134593, 0.134593,0.128292, 0.128292,0.119908, 0.119908,0.000000
117,0.245663, 0.245663,0.182242, 0.182242,0.144646, 0.144646,0.144646, 0.144646,0.162359, 0.162359,0.120444, 0.120444,0.000000
118,0.268586, 0.268586,0.177509, 0.177509,0.199247, 0.199247,0.125518, 0.125518,0.117316, 0.117316,0.111824, 0.111824,0.000000
119,0.206092, 0.206092,0.206092, 0.206092,0.175011, 0.175011,0.145729, 0.145729,0.121346, 0.121346,0.145729, 0.145729,0.000000
120,0.225654, 0.225654,0.215090, 0.215090,0.159561, 0.159561,0.179102, 0.179102,0.126644, 0.126644,0.093949, 0.093949,0.000000
121,0.192215, 0.192215,0.242175, 0.242175,0.160054, 0.160054,0.179654, 0.179654,0.127035, 0.127035,0.098868, 0.098868,0.000000
122,0.255890, 0.255890,0.213075, 0.213075,0.158067, 0.158067,0.158067, 0.158067,0.097640, 0.097640,0.117260, 0.117260,0.000000
123,0.216559, 0.216559,0.180325, 0.180325,0.180325, 0.180325,0.202408, 0.202408,0.119177, 0.119177,0.101204, 0.101204,0.000000
124,0.240191, 0.240191,0.200003, 0.200003,0.178182, 0.178182,0.166539, 0.166539,0.125994, 0.125994,0.089091, 0.089091,0.000000
125,0.242444, 0.242444,0.179854, 0.179854,0.201879, 0.201879,0.127176, 0.127176,0.142750, 0.142750,0.105897, 0.105897,0.000000
126,0.209911, 0.209911,0.196194, 0.196194,0.264471, 0.264471,0.123595, 0.123595,0.102915, 0.102915,0.102915, 0.102915,0.000000
127,0.198876, 0.198876,0.250568, 0.250568,0.198876, 0.198876,0.111615, 0.111615,0.140627, 0.140627,0.099438, 0.099438,0.000000
128,0.254795, 0.254795,0.189016, 0.189016,0.198299, 0.198299,0.140219, 0.140219,0.131056, 0.131056,0.086615, 0.086615,0.000000
129,0.236943, 0.236943,0.175773, 0.175773,0.225851, 0.225851,0.156596, 0.156596,0.124290, 0.124290,0.080547, 0.080547,0.000000
130,0.267044, 0.267044,0.198103, 0.198103,0.188829, 0.188829,0.111182, 0.111182,0.130926, 0.130926,0.103916, 0.103916,0.000000
131,0.228826, 0.228826,0.181619, 0.181619,0.194317, 0.194317,0.144151, 0.144151,0.106937, 0.106937,0.144151, 0.144151,0.000000
132,0.199426, 0.199426,0.239498, 0.239498,0.199426, 0.199426,0.141015, 0.141015,0.131801, 0.131801,0.088834, 0.088834,0.000000
133,0.262634, 0.262634,0.218691, 0.218691,0.154638, 0.154638,0.173575, 0.173575,0.109345, 0.109345,0.081116, 0.081116,0.000000
134,0.213545, 0.213545,0.177816, 0.177816,0.199591, 0.199591,0.190247, 0.190247,0.141132, 0.141132,0.077668, 0.077668,0.000000
135,0.259471, 0.259471,0.220341, 0.220341,0.205942, 0.205942,0.129736, 0.129736,0.105929, 0.105929,0.078582, 0.078582,0.000000
136,0.244164, 0.244164,0.244164, 0.244164,0.181130, 0.181130,0.161368, 0.161368,0.104575, 0.104575,0.064598, 0.064598,0.000000
137,0.224528, 0.224528,0.214016, 0.214016,0.169865, 0.169865,0.178208, 0.178208,0.126012, 0.126012,0.087372, 0.087372,0.000000
138,0.294132, 0.294132,0.228915, 0.228915,0.151290, 0.151290,0.141404, 0.141404,0.104899, 0.104899,0.079360, 0.079360,0.000000
139,0.179159, 0.179159,0.215158, 0.215158,0.241507, 0.241507,0.112863, 0.112863,0.132906, 0.132906,0.118406, 0.118406,0.000000
140,0.226084, 0.226084,0.201418, 0.201418,0.152382, 0.152382,0.201418, 0.201418,0.113042, 0.113042,0.105655, 0.105655,0.000000
141,0.243075, 0.243075,0.286244, 0.286244,0.160649, 0.160649,0.125028, 0.125028,0.111388, 0.111388,0.073616, 0.073616,0.000000
142,0.233843, 0.233843,0.162138, 0.162138,0.204281, 0.204281,0.144448, 0.144448,0.135009, 0.135009,0.120280, 0.120280,0.000000
143,0.235222, 0.235222,0.219851, 0.219851,0.209559, 0.209559,0.138497, 0.138497,0.081547, 0.081547,0.115325, 0.115325,0.000000
144,0.249559, 0.249559,0.211923, 0.211923,0.198075, 0.198075,0.124779, 0.124779,0.116626, 0.116626,0.099038, 0.099038,0.000000
145,0.270182, 0.270182,0.200431, 0.200431,0.151635, 0.151635,0.141726, 0.141726,0.118013, 0.118013,0.118013, 0.118013,0.000000
146,0.251041, 0.251041,0.228085, 0.228085,0.140892, 0.140892,0.158146, 0.158146,0.117318, 0.117318,0.104519, 0.104519,0.000000
147,0.259943, 0.259943,0.160571, 0.160571,0.180234, 0.180234,0.143052, 0.143052,0.106121, 0.106121,0.150078, 0.150078,0.000000
148,0.236933, 0.236933,0.248571, 0.248571,0.139505, 0.139505,0.167537, 0.167537,0.110726, 0.110726,0.096728, 0.096728,0.000000
149,0.198210, 0.198210,0.212067, 0.212067,0.222483, 0.222483,0.149954, 0.149954,0.140155, 0.140155,0.077130, 0.077130,0.000000
150,0.227948, 0.227948,0.234981, 0.234981,0.174317, 0.174317,0.177773, 0.177773,0.102637, 0.102637,0.082344, 0.082344,0.000000
151,0.268173, 0.268173,0.173790, 0.173790,0.208711, 0.208711,0.154830, 0.154830,0.114858, 0.114858,0.079638, 0.079638,0.000000
152,0.203567, 0.203567,0.207603, 0.207603,0.203567, 0.203567,0.143944, 0.143944,0.134538, 0.134538,0.106783, 0.106783,0.000000
153,0.199787, 0.199787,0.239932, 0.239932,0.199787, 0.199787,0.141271, 0.141271,0.125858, 0.125858,0.093366, 0.093366,0.000000
154,0.228678, 0.228678,0.203729, 0.203729,0.173005, 0.173005,0.154130, 0.154130,0.128341, 0.128341,0.112116, 0.112116,0.000000
155,0.250782, 0.250782,0.150587, 0.150587,0.212962, 0.212962,0.157983, 0.157983,0.140746, 0.140746,0.086941, 0.086941,0.000000
156,0.216554, 0.216554,0.231694, 0.231694,0.243074, 0.243074,0.121537, 0.121537,0.101202, 0.101202,0.085940, 0.085940,0.000000
157,0.274022, 0.274022,0.228174, 0.228174,0.150800, 0.150800,0.169267, 0.169267,0.111869, 0.111869,0.065868, 0.065868,0.000000
158,0.217384, 0.217384,0.207207, 0.207207,0.217384, 0.217384,0.184601, 0.184601,0.101590, 0.101590,0.071835, 0.071835,0.000000
159,0.250711, 0.250711,0.223358, 0.223358,0.185986, 0.185986,0.154868, 0.154868,0.095664, 0.095664,0.089413, 0.089413,0.000000
160,0.181059, 0.181059,0.228121, 0.228121,0.193718, 0.193718,0.143707, 0.143707,0.153754, 0.153754,0.099641, 0.099641,0.000000
161,0.223127, 0.223127,0.212682, 0.212682,0.223127, 0.223127,0.125226, 0.125226,0.111564, 0.111564,0.104274, 0.104274,0.000000
162,0.216081, 0.216081,0.201961, 0.201961,0.201961, 0.201961,0.142808, 0.142808,0.142808, 0.142808,0.094382, 0.094382,0.000000
163,0.301541, 0.301541,0.171064, 0.171064,0.171064, 0.171064,0.145266, 0.145266,0.142442, 0.142442,0.068621, 0.068621,0.000000
164,0.256372, 0.256372,0.161504, 0.161504,0.181282, 0.181282,0.143884, 0.143884,0.137148, 0.137148,0.119810, 0.119810,0.000000
165,0.304390, 0.304390,0.182777, 0.182777,0.191754, 0.191754,0.135590, 0.135590,0.089612, 0.089612,0.095877, 0.095877,0.000000
166,0.163848, 0.163848,0.220869, 0.220869,0.163848, 0.163848,0.183914, 0.183914,0.121549, 0.121549,0.145972, 0.145972,0.000000
167,0.278215, 0.278215,0.183873, 0.183873,0.216527, 0.216527,0.127490, 0.127490,0.113581, 0.113581,0.080314, 0.080314,0.000000
168,0.247604, 0.247604,0.247604, 0.247604,0.138963, 0.138963,0.118006, 0.118006,0.155981, 0.155981,0.091841, 0.091841,0.000000
169,0.241989, 0.241989,0.201500, 0.201500,0.142482, 0.142482,0.159931, 0.159931,0.159931, 0.159931,0.094167, 0.094167,0.000000
170,0.295488, 0.295488,0.138090, 0.138090,0.195288, 0.195288,0.147744, 0.147744,0.138090, 0.138090,0.085300, 0.085300,0.000000
171,0.202294, 0.202294,0.160561, 0.160561,0.216437, 0.216437,0.160561, 0.160561,0.171786, 0.171786,0.088360, 0.088360,0.000000
172,0.227702, 0.227702,0.180727, 0.180727,0.202859, 0.202859,0.161010, 0.161010,0.113851, 0.113851,0.113851, 0.113851,0.000000
173,0.281619, 0.281619,0.173960, 0.173960,0.195263, 0.195263,0.144853, 0.144853,0.123008, 0.123008,0.081296, 0.081296,0.000000
174,0.216259, 0.216259,0.216259, 0.216259,0.202127, 0.202127,0.127332, 0.127332,0.119012, 0.119012,0.119012, 0.119012,0.000000
175,0.204638, 0.204638,0.218945, 0.218945,0.144701, 0.144701,0.182312, 0.182312,0.128914, 0.128914,0.120490, 0.120490,0.000000
176,0.218842, 0.218842,0.162345, 0.162345,0.204542, 0.204542,0.162345, 0.162345,0.144633, 0.144633,0.107294, 0.107294,0.000000
177,0.202834, 0.202834,0.217014, 0.217014,0.160989, 0.160989,0.193338, 0.193338,0.106398, 0.106398,0.119428, 0.119428,0.000000
178,0.258967, 0.258967,0.201547, 0.201547,0.159968, 0.159968,0.113114, 0.113114,0.133202, 0.133202,0.133202, 0.133202,0.000000
179,0.216108, 0.216108,0.259532, 0.259532,0.183517, 0.183517,0.152811, 0.152811,0.121286, 0.121286,0.066746, 0.066746,0.000000
180,0.255593, 0.255593,0.161013, 0.161013,0.161013, 0.161013,0.180731, 0.180731,0.127796, 0.127796,0.113854, 0.113854,0.000000
181,0.270119, 0.270119,0.200384, 0.200384,0.159045, 0.159045,0.126234, 0.126234,0.117985, 0.117985,0.126234, 0.126234,0.000000
182,0.240190, 0.240190,0.224495, 0.224495,0.169840, 0.169840,0.125994, 0.125994,0.141423, 0.141423,0.098057, 0.098057,0.000000
