ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
98,0.245585, 0.287747,0.165678, 0.278419,0.132910, 0.181114,0.083563, 0.165678,0.095916, 0.165567,0.064913, 0.132910,0.422870
99,0.203376, 0.252392,0.136077, 0.269966,0.126196, 0.160920,0.120795, 0.186395,0.134983, 0.209825,0.055712, 0.143363,0.445721
100,0.204237, 0.325072,0.178464, 0.204237,0.178464, 0.204237,0.143594, 0.197354,0.097493, 0.143594,0.034024, 0.089232,0.327450
101,0.157115, 0.215380,0.157115, 0.215380,0.165928, 0.165928,0.107690, 0.187959,0.165928, 0.165928,0.107690, 0.187959,0.277069
102,0.101537, 0.320169,0.156016, 0.178692,0.178692, 0.280490,0.106723, 0.185672,0.172455, 0.178692,0.038136, 0.102724,0.492880
103,0.201231, 0.201996,0.201231, 0.201996,0.129112, 0.274115,0.100998, 0.170778,0.136643, 0.205773,0.047014, 0.129112,0.367541
104,0.178140, 0.234908,0.149658, 0.244053,0.166924, 0.201060,0.117454, 0.174615,0.081351, 0.191633,0.098258, 0.161946,0.416430
105,0.181182, 0.296493,0.100369, 0.314397,0.153291, 0.216224,0.134026, 0.253638,0.069326, 0.134026,0.036670, 0.110358,0.650272
106,0.234173, 0.316713,0.152726, 0.248828,0.150810, 0.250743,0.125372, 0.172516,0.076954, 0.159479,0.031822, 0.079865,0.456286
107,0.190119, 0.221692,0.151344, 0.215538,0.095545, 0.231309,0.115655, 0.251227,0.106181, 0.205371,0.064675, 0.151344,0.552964
108,0.173490, 0.254852,0.173831, 0.275550,0.118240, 0.297283,0.078716, 0.173490,0.065732, 0.186474,0.050578, 0.151763,0.678824
109,0.155307, 0.270689,0.158908, 0.256283,0.253726, 0.253726,0.119093, 0.155307,0.058884, 0.158908,0.038670, 0.120501,0.430826
110,0.167734, 0.262676,0.147651, 0.335468,0.124744, 0.194550,0.097275, 0.222019,0.075820, 0.161043,0.097275, 0.113746,0.579004
111,0.277023, 0.291058,0.116862, 0.277023,0.138458, 0.196026,0.129127, 0.149392,0.096991, 0.134927,0.063987, 0.129127,0.355104
112,0.165218, 0.225706,0.203723, 0.288810,0.161220, 0.211402,0.110897, 0.165528,0.144405, 0.187564,0.051897, 0.083629,0.325279
113,0.173862, 0.264980,0.173862, 0.236304,0.118152, 0.207397,0.124539, 0.201010,0.088327, 0.153177,0.073405, 0.184984,0.495706
114,0.127197, 0.192831,0.239399, 0.268614,0.161571, 0.241639,0.106391, 0.198655,0.096416, 0.129878,0.066218, 0.171190,0.405615
