é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
198,0.668754,0.554197,0.558796,0.687652,0.615930,0.500659,0.597665, 
199,0.524498,0.238797,0.526659,0.511571,0.448885,0.391822,0.440372, 
200,0.498444,0.463613,0.224861,0.564074,0.520369,0.338082,0.434907, 
201,0.442195,0.057010,0.550640,0.404680,0.407841,0.495533,0.392983, 
202,0.787216,0.709112,0.533331,0.339886,0.734622,0.517541,0.603618, 
203,0.252653,0.438796,0.616229,0.369428,0.759373,0.626723,0.510534, 
204,0.600079,0.592823,0.791308,0.571587,0.857090,0.293413,0.617717, 
205,0.441623,0.225221,0.186863,0.566025,0.832243,0.362878,0.435809, 
206,0.191367,0.341587,0.749950,0.426785,0.771866,0.504118,0.497612, 
207,0.394243,0.208281,0.000000,0.543393,0.450454,0.618509,0.369147, 
208,0.546710,0.637300,0.474995,0.240004,0.702237,0.416311,0.502926, 
209,0.631113,0.667179,0.337069,0.465468,0.215401,0.813278,0.521585, 
210,0.770137,0.838346,0.383167,0.616645,0.700878,0.252784,0.593659, 
211,0.608224,0.134567,0.448556,0.429664,0.440676,0.751337,0.468837, 
212,0.796265,0.704969,0.857138,0.528001,0.620689,0.545277,0.675390, 
213,0.576152,0.480323,0.599250,0.459259,0.512782,0.720870,0.558106, 
214,0.506971,0.643567,0.796472,0.382914,0.137183,0.611188,0.513049, 
215,0.653184,0.650036,0.038835,0.548069,0.164334,0.420008,0.412411, 
216,0.142463,0.550560,0.105098,0.295785,0.750904,0.502305,0.391186, 
217,0.030212,0.575957,0.776746,0.630181,0.206511,0.513717,0.455554, 
218,0.643580,0.226538,0.512730,0.379446,0.404579,0.338526,0.417566, 
219,0.304364,0.000000,0.375385,0.370704,0.605506,0.335180,0.331857, 
220,0.358583,0.334316,0.682947,0.776350,0.719320,0.452462,0.553996, 
221,0.440582,0.561870,0.392027,0.350958,0.444888,0.783744,0.495678, 
222,0.126359,0.630178,0.415116,0.720990,0.712002,0.421299,0.504324, 
223,0.696655,0.583766,0.411536,0.342498,0.685435,0.564748,0.547439, 
224,0.306388,0.649839,0.164331,0.391658,0.480528,0.278112,0.378476, 
225,0.404628,0.341510,0.405994,0.480444,0.680861,0.675826,0.498210, 
226,0.654342,0.425327,0.559603,0.714806,0.401696,0.592027,0.557967, 
227,0.457822,0.670115,0.423685,0.443585,0.755556,0.521127,0.545315, 
228,0.365506,0.585559,0.671165,0.000000,0.254201,0.827638,0.450678, 
229,0.595091,0.531744,0.000000,0.479280,0.847898,0.903070,0.559514, 
230,0.264350,0.651534,0.117031,0.434258,0.275677,0.362067,0.350820, 
231,0.079220,0.255036,0.347280,0.530640,0.146687,0.623504,0.330394, 
232,0.329725,0.026269,0.043782,0.672277,0.786018,0.491821,0.391649, 
233,0.234307,0.400077,0.445102,0.773080,0.775542,0.374037,0.500358, 
234,0.522090,0.727349,0.624303,0.799538,0.000000,0.383847,0.509521, 
235,0.531520,0.445217,0.574879,0.651174,0.479567,0.412015,0.515728, 
236,0.578656,0.072697,0.607514,0.683511,0.529685,0.356348,0.471402, 
237,0.652893,0.946949,0.576740,0.517323,0.869068,0.428519,0.665249, 
238,0.791313,0.548465,0.898073,0.395244,0.237146,0.672347,0.590432, 
239,0.232308,0.096317,0.616460,0.177018,0.437162,0.242077,0.300224, 
240,0.492870,0.637072,0.419726,0.512076,0.557969,0.427395,0.507851, 
241,0.579632,0.316302,0.338521,0.000000,0.601605,0.705243,0.423550, 
242,0.921020,0.832314,0.373961,0.820115,0.446397,0.429432,0.637207, 
243,0.944178,0.000000,0.046759,0.449921,0.480577,0.464148,0.397597, 
244,0.033845,0.047383,0.439724,0.455550,0.602885,0.057657,0.272841, 
245,0.624108,0.559402,0.339428,0.536417,0.209481,0.841551,0.518398, 
246,0.550098,0.105867,0.606712,0.275007,0.484227,0.775621,0.466256, 
247,0.723006,0.700128,0.000000,0.328639,0.639570,0.597838,0.498197, 
