é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
232,0.355753,0.027928,0.046546,0.741894,0.681931,0.486139,0.390032, 
233,0.238987,0.379633,0.546513,0.793113,0.771049,0.370366,0.516610, 
234,0.654334,0.704346,0.681812,0.770955,0.000000,0.428540,0.539998, 
235,0.618807,0.442000,0.662185,0.695283,0.483850,0.420212,0.553723, 
236,0.676370,0.159884,0.679343,0.705547,0.578538,0.402451,0.533689, 
237,0.645552,0.949767,0.668107,0.588051,0.902915,0.391768,0.691027, 
238,0.858913,0.314069,0.866636,0.605357,0.436241,0.745831,0.637841, 
239,0.211309,0.131961,0.604144,0.191212,0.440322,0.253498,0.305408, 
240,0.543608,0.724316,0.547118,0.507147,0.585670,0.491545,0.566567, 
241,0.576543,0.203101,0.224389,0.147130,0.556350,0.775840,0.413892, 
242,0.971282,0.768803,0.408248,0.866888,0.359314,0.488308,0.643807, 
243,0.798246,0.000000,0.017112,0.487012,0.482302,0.511025,0.382616, 
244,0.042970,0.060158,0.386154,0.480182,0.703190,0.062461,0.289186, 
245,0.659399,0.550283,0.341363,0.584285,0.180877,0.966360,0.547095, 
246,0.465744,0.124148,0.540258,0.233728,0.443471,0.664550,0.411983, 
247,0.911346,0.597567,0.000000,0.148130,0.633488,0.648769,0.489883, 
248,0.683041,0.363661,0.477485,0.732625,0.599389,0.408966,0.544194, 
249,0.638777,0.000000,0.411593,0.184662,0.606472,0.285104,0.354435, 
250,0.558359,0.381304,0.688654,0.538652,0.627815,0.452743,0.541255, 
251,0.098286,0.224529,0.150292,0.312801,0.296144,0.503055,0.264184, 
252,0.374241,0.676557,0.388082,0.759916,0.478682,0.276536,0.492336, 
253,0.164725,0.575476,0.000000,0.384429,0.362966,0.511010,0.333101, 
254,0.583790,0.307252,0.536981,0.828679,0.394708,0.490789,0.523700, 
255,0.686417,0.747325,0.583851,0.820129,0.608740,0.518447,0.660818, 
256,0.277671,0.321227,0.032804,0.512422,0.463703,0.184963,0.298799, 
257,0.549904,0.015174,0.551059,0.493365,0.400459,0.603000,0.435494, 
258,0.621898,0.468673,0.510284,0.574408,0.662116,0.443020,0.546733, 
259,0.816901,0.711052,0.796385,0.427509,0.555679,0.458426,0.627659, 
260,0.610027,0.706836,0.698598,0.356551,0.708647,0.588663,0.611554, 
261,0.007008,0.160095,0.483103,0.525835,0.312109,0.354759,0.307152, 
262,0.345324,0.607557,0.590200,0.602306,0.487091,0.902393,0.589145, 
263,0.724843,0.862397,0.128369,0.023122,0.077318,0.489293,0.384224, 
264,0.632174,0.355623,0.000000,0.469299,0.764500,0.609817,0.471902, 
265,0.493714,0.654747,0.430556,0.276094,0.350064,0.506090,0.451877, 
266,0.704339,0.726354,0.770836,0.134862,0.563877,0.563456,0.577287, 
267,0.912337,0.832009,0.000000,0.474289,0.636116,0.155718,0.501745, 
268,0.833373,0.838942,0.493419,0.645400,0.657439,0.639652,0.684704, 
269,0.463280,0.346171,0.200401,0.624099,0.738731,0.261445,0.439021, 
270,0.191173,0.238512,0.718181,0.525133,0.676605,0.131957,0.413593, 
271,0.022181,0.405231,0.281618,0.574869,0.417194,0.304655,0.334291, 
272,0.675510,0.049356,0.450648,0.453449,0.149587,0.456231,0.372464, 
273,0.476086,0.461719,0.064461,0.796378,0.611032,0.681782,0.515243, 
274,0.674988,0.715827,0.577705,0.548347,0.741053,0.800513,0.676405, 
275,0.191690,0.469022,0.814780,0.397761,0.434320,0.534348,0.473654, 
276,0.841786,0.173001,0.505080,0.202198,0.731975,0.250058,0.450683, 
277,0.690978,0.558939,0.375426,0.258745,0.130094,0.805612,0.469966, 
278,0.630039,0.598648,0.707432,0.573062,0.469635,0.370226,0.558173, 
279,0.570210,0.744842,0.000000,0.729635,0.319845,0.301010,0.444257, 
280,0.661058,0.000000,0.520024,0.595697,0.856291,0.537845,0.528486, 
281,0.620406,0.017311,0.382839,0.738174,0.556785,0.320277,0.439299, 
282,0.291300,0.131268,0.484420,0.489982,0.065634,0.231739,0.282390, 
283,0.391209,0.573948,0.760388,0.749075,0.815452,0.341924,0.605333, 
284,0.430898,0.077024,0.584946,0.534909,0.760570,0.252214,0.440093, 
285,0.544982,0.405308,0.443317,0.541691,0.183862,0.884706,0.500644, 
286,0.534296,0.528817,0.610012,0.479871,0.446674,0.446434,0.507684, 
287,0.758316,0.070158,0.480349,0.705172,0.428853,0.375421,0.469712, 
288,0.792037,0.645003,0.325348,0.786607,0.741190,0.723455,0.668940, 
289,0.000000,0.657157,0.388456,0.331436,0.375173,0.320235,0.345409, 
290,0.888278,0.511450,0.325960,0.409962,0.849773,0.752171,0.622932, 
291,0.629435,0.546260,0.394337,0.683729,0.410237,0.487062,0.525177, 
292,0.565031,0.096036,0.139675,0.418925,0.586722,0.361131,0.361253, 
293,0.426084,0.106266,0.568199,0.661085,0.892729,0.384842,0.506534, 
294,0.405686,0.266500,0.000000,0.551507,0.316372,0.341039,0.313517, 
295,0.021284,0.476240,0.572843,0.621005,0.505194,0.306216,0.417130, 
296,0.437315,0.698845,0.750185,0.502248,0.784273,0.251369,0.570706, 
297,0.232934,0.480979,0.479240,0.250472,0.701620,0.376583,0.420305, 
298,0.299613,0.588149,0.434339,0.324731,0.372473,0.597470,0.436129, 
299,0.863150,0.041709,0.691995,0.276016,0.781928,0.438220,0.515503, 
300,0.510039,0.915030,0.774883,0.656383,0.696646,0.397520,0.658417, 
301,0.476518,0.425278,0.895287,0.386921,0.848875,0.375672,0.568092, 
302,0.199449,0.363113,0.444976,0.388325,0.780673,0.563656,0.456698, 
