é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
147,0.691547,0.335813,0.895923,0.815069,0.764886,0.743785,0.707837, 
148,0.934998,0.278504,0.555640,0.424162,0.494701,0.603934,0.548656, 
149,0.638782,0.681331,0.266041,0.687566,0.545074,0.751013,0.594968, 
150,0.733147,0.451498,0.551756,0.833893,0.798186,0.538675,0.651193, 
151,0.778558,0.737270,0.428258,0.719039,0.908019,0.400185,0.661888, 
152,0.580895,0.608723,0.607754,0.674973,0.893497,0.511933,0.646296, 
153,0.735537,0.322524,0.469473,0.802108,0.457428,0.722335,0.584901, 
154,0.691189,0.714447,0.913124,0.835998,0.927116,0.853929,0.822634, 
155,0.805879,0.793637,0.620120,0.526481,0.896856,0.617653,0.710105, 
156,0.707419,0.708085,0.000000,0.534861,0.682321,0.852994,0.580947, 
157,0.071864,0.662709,0.621289,0.743490,0.588997,0.338063,0.504402, 
158,0.886589,0.459672,0.135365,0.752421,0.684455,0.380522,0.549837, 
159,0.165048,0.625604,0.622775,0.684535,0.646116,0.559526,0.550601, 
160,0.596337,0.740256,0.535646,0.834506,0.715472,0.858794,0.713502, 
161,0.519533,0.838039,0.653878,0.632639,0.394410,0.614386,0.608814, 
162,0.626320,0.825216,0.499925,0.778122,0.706540,0.734611,0.695123, 
163,0.694888,0.667108,0.923188,0.461891,0.648308,0.560401,0.659297, 
164,0.809670,0.557660,0.791652,0.744082,0.884822,0.889203,0.779515, 
165,0.454583,0.469089,0.722424,0.815056,0.660970,0.641701,0.627304, 
166,0.031357,0.713828,0.071669,0.366204,0.900440,0.656974,0.456745, 
167,0.753025,0.962122,0.000000,0.806514,0.355894,0.784535,0.610348, 
168,0.565869,0.528290,0.445765,0.667574,0.712049,0.768710,0.614709, 
169,0.799767,0.575450,0.576731,0.653697,0.622974,0.705195,0.655636, 
170,0.716754,0.336716,0.914603,0.437610,0.680289,0.643279,0.621542, 
171,0.455773,0.663530,0.369811,0.319304,0.659247,0.796770,0.544073, 
172,0.692386,0.809169,0.303422,0.529659,0.634154,0.784666,0.625576, 
173,0.673011,0.607293,0.621112,0.723345,0.889829,0.091577,0.601028, 
174,0.577991,0.866282,0.711626,0.682679,0.880170,0.812527,0.755213, 
175,0.655425,0.549732,0.580440,0.357965,0.757937,0.971651,0.645525, 
176,0.796462,0.838582,0.689282,0.804751,0.762274,0.925891,0.802873, 
177,0.351924,0.460296,0.698007,0.539881,0.268797,0.718408,0.506219, 
178,0.583676,0.912695,0.685867,0.514025,0.761745,0.856590,0.719100, 
179,0.763473,0.703188,0.000000,0.647741,0.666073,0.431334,0.535301, 
180,0.805293,0.427206,0.712912,0.400567,0.966521,0.939441,0.708657, 
181,0.741634,0.753681,0.525217,0.847185,0.824990,0.589172,0.713647, 
182,0.892310,0.756470,0.685960,0.062825,0.644740,0.809806,0.642019, 
183,0.736290,0.643875,0.578235,0.118936,0.663868,0.813592,0.592466, 
184,0.786372,0.000000,0.447409,0.300390,0.784447,0.831297,0.524986, 
185,0.477680,0.530093,0.449991,0.590581,0.803390,0.754889,0.601104, 
186,0.649395,0.832687,0.468587,0.685025,0.611123,0.812939,0.676626, 
187,0.764215,0.738453,0.792472,0.697205,0.433685,0.845815,0.711974, 
188,0.108194,0.645720,0.729374,0.494335,0.608789,0.781675,0.561348, 
189,0.595379,0.501951,0.477859,0.752574,0.877748,0.616949,0.637077, 
190,0.751719,0.869531,0.553404,0.456222,0.904965,0.306052,0.640315, 
191,0.655312,0.736249,0.456082,0.744688,0.721547,0.571261,0.647523, 
192,0.818468,0.685711,0.953339,0.825259,0.832602,0.880564,0.832657, 
193,0.679785,0.000000,0.000000,0.468492,0.531847,0.713928,0.399009, 
194,0.855452,0.728889,0.549078,0.756207,0.576359,0.586660,0.675441, 
195,0.291067,0.479296,0.653442,0.623785,0.308368,0.927193,0.547192, 
196,0.670863,0.715313,0.602500,0.249760,0.831590,0.918775,0.664800, 
197,0.820994,0.486561,0.401418,0.759838,0.715119,0.701919,0.647641, 
198,0.820370,0.774908,0.583009,0.691196,0.812031,0.825275,0.751132, 
199,0.986296,0.440542,0.564762,0.478630,0.761521,0.672345,0.650683, 
200,0.606746,0.569664,0.751962,0.787647,0.738207,0.585142,0.673228, 
201,0.737405,0.305505,0.637060,0.547758,0.894096,0.713151,0.639163, 
202,0.568805,0.447869,0.561273,0.641455,0.719639,0.892976,0.638670, 
203,0.581031,0.601540,0.665805,0.662551,0.887615,0.825960,0.704084, 
204,0.800406,0.782428,0.506349,0.941988,0.651120,0.563772,0.707677, 
205,0.646194,0.625532,0.423654,0.538520,0.917777,0.761668,0.652224, 
206,0.615585,0.587172,0.290161,0.472583,0.806075,0.839940,0.601919, 
207,0.597684,0.651175,0.234307,0.576668,0.713490,0.796377,0.594950, 
208,0.784046,0.804787,0.456523,0.822161,0.757754,0.641913,0.711197, 
209,0.763565,0.433963,0.419293,0.549605,0.818557,0.841892,0.637812, 
210,0.595834,0.852462,0.498426,0.770149,0.616310,0.637576,0.661793, 
211,0.729225,0.575194,0.697650,0.339284,0.650560,0.863859,0.642629, 
212,0.559697,0.556328,0.691410,0.562860,0.822816,0.760712,0.658970, 
213,0.705838,0.592163,0.592455,0.500074,0.721792,0.881423,0.665624, 
214,0.725902,0.649271,0.457019,0.934969,0.354072,0.913641,0.672479, 
215,0.724053,0.494285,0.211890,0.585644,0.525056,0.612476,0.525567, 
216,0.442192,0.613763,0.260165,0.525403,0.603402,0.790451,0.539229, 
217,0.126901,0.692957,0.815161,0.780395,0.363909,0.698558,0.579647, 
218,0.712547,0.871181,0.325580,0.646824,0.637642,0.656152,0.641654, 
219,0.716175,0.149680,0.435973,0.528225,0.691766,0.613330,0.522525, 
220,0.849279,0.697564,0.678679,0.758257,0.850342,0.660820,0.749157, 
221,0.555866,0.588558,0.752796,0.376262,0.674782,0.893108,0.640229, 
222,0.516104,0.793631,0.653957,0.664443,0.655518,0.664928,0.658097, 
223,0.658405,0.784316,0.384880,0.706169,0.616412,0.816463,0.661108, 
224,0.593406,0.720416,0.522896,0.376027,0.788792,0.799861,0.633566, 
225,0.668407,0.928379,0.499228,0.353517,0.850189,0.818016,0.686289, 
226,0.613884,0.831873,0.376346,0.870156,0.656276,0.801240,0.691629, 
227,0.813616,0.801211,0.697838,0.390976,0.517199,0.909009,0.688308, 
228,0.744637,0.573211,0.615785,0.166486,0.581897,0.831816,0.585639, 
229,0.763585,0.900265,0.265459,0.713209,0.644928,0.923428,0.701812, 
230,0.940063,0.642505,0.531972,0.528221,0.546342,0.654375,0.640580, 
231,0.267579,0.573184,0.510206,0.709113,0.514610,0.779536,0.559038, 
232,0.516859,0.146102,0.232195,0.794413,0.881053,0.703192,0.545636, 
233,0.552848,0.499385,0.717247,0.588963,0.887376,0.659084,0.650817, 
234,0.686018,0.560251,0.703992,0.888604,0.000000,0.682280,0.586857, 
235,0.874786,0.720705,0.837286,0.617097,0.684550,0.630917,0.727557, 
236,0.792200,0.475406,0.672444,0.773899,0.833764,0.585423,0.688856, 
237,0.597054,0.404306,0.325594,0.565689,0.855305,0.651075,0.566504, 
238,0.822863,0.772190,0.824002,0.703545,0.491250,0.869136,0.747164, 
239,0.561305,0.302032,0.625523,0.394891,0.638917,0.771673,0.549057, 
240,0.686111,0.458495,0.618402,0.416771,0.761851,0.684839,0.604412, 
241,0.561837,0.592509,0.580945,0.298285,0.774193,0.868579,0.612725, 
242,0.684170,0.783493,0.365936,0.759901,0.708559,0.695954,0.666335, 
243,0.735015,0.000000,0.207008,0.701321,0.667913,0.696919,0.501363, 
244,0.184351,0.248914,0.541648,0.610851,0.672514,0.408467,0.444458, 
245,0.713132,0.469718,0.372932,0.636902,0.476678,0.838490,0.584642, 
246,0.750379,0.422217,0.633638,0.467734,0.804085,0.894763,0.662136, 
247,0.837782,0.708481,0.000000,0.668381,0.785160,0.771918,0.628620, 
248,0.667567,0.776226,0.568850,0.818748,0.775933,0.603277,0.701767, 
249,0.839353,0.322471,0.489413,0.407824,0.895747,0.639432,0.599040, 
