é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
229,0.396422,0.608826,0.076902,0.490209,0.633236,0.570702,0.462716, 
230,0.351882,0.551442,0.208756,0.513950,0.175941,0.494355,0.382721, 
231,0.696089,0.923595,0.732783,0.294794,0.571281,0.719473,0.656336, 
232,0.279637,0.279637,0.581310,0.846780,0.619799,0.585759,0.532154, 
233,0.476987,0.390265,0.479851,0.714818,0.732220,0.806609,0.600125, 
234,0.957460,0.686719,0.428264,0.753291,0.020447,0.522215,0.561399, 
235,0.545157,0.492127,0.430369,0.413071,0.322619,0.522813,0.454359, 
236,0.621295,0.490407,0.339019,0.320871,0.186372,0.388546,0.391085, 
237,0.352135,0.544723,0.676174,0.857378,0.907901,0.578796,0.652851, 
238,0.555708,0.617404,0.837827,0.410848,0.576719,0.474081,0.578764, 
239,0.546209,0.177879,0.758498,0.220978,0.469418,0.722167,0.482525, 
240,0.342900,0.770277,0.626577,0.437805,0.701829,0.597391,0.579463, 
241,0.331217,0.470621,0.106589,0.235837,0.609492,0.451541,0.367550, 
242,0.428664,0.724876,0.632427,0.843896,0.536447,0.598794,0.627517, 
243,0.526882,0.000000,0.137232,0.530492,0.511554,0.711875,0.403006, 
244,0.789466,0.742166,0.495575,0.576561,0.557957,0.389075,0.591800, 
245,0.208991,0.351698,0.556385,0.857336,0.424046,0.704617,0.517179, 
246,0.601532,0.289803,0.509813,0.319179,0.742931,0.484799,0.491343, 
247,0.457337,0.287203,0.434350,0.514589,0.483147,0.871100,0.507954, 
248,0.469266,0.467345,0.891190,0.692887,0.292133,0.401586,0.535735, 
249,0.549671,0.218968,0.541638,0.173911,0.857882,0.841547,0.530603, 
250,0.433925,0.511175,0.302886,0.552918,0.609887,0.602555,0.502224, 
251,0.527938,0.000000,0.361759,0.385376,0.439058,0.773607,0.414623, 
252,0.587794,0.383895,0.323369,0.850638,0.509859,0.752657,0.568035, 
253,0.728899,0.414403,0.447314,0.698950,0.355316,0.680978,0.554310, 
254,0.840845,0.630643,0.618099,0.765638,0.579533,0.546145,0.663484, 
255,0.359590,0.256345,0.394735,0.596481,0.615140,0.613232,0.472587, 
256,0.451346,0.535345,0.233069,0.726034,0.330401,0.426564,0.450460, 
257,0.540923,0.233277,0.786203,0.563288,0.486407,0.759795,0.561649, 
258,0.384441,0.610911,0.398314,0.579887,0.623006,0.716659,0.552203, 
259,0.671599,0.385706,0.767570,0.693487,0.680523,0.806776,0.667610, 
260,0.333483,0.663986,0.500786,0.400772,0.733785,0.427270,0.510014, 
261,0.602101,0.143368,0.608850,0.539369,0.275986,0.660807,0.471747, 
262,0.677145,0.601651,0.347970,0.677145,0.609625,0.446421,0.559993, 
263,0.620893,0.591745,0.660967,0.000000,0.158165,0.555362,0.431189, 
264,0.690753,0.530412,0.729302,0.650920,0.606543,0.559060,0.627832, 
265,0.457772,0.654905,0.386918,0.532299,0.636670,0.537882,0.534408, 
266,0.445508,0.731667,0.727324,0.487033,0.730235,0.691561,0.635555, 
267,0.507107,0.777531,0.000000,0.609312,0.684315,0.460479,0.506457, 
268,0.289430,0.315986,0.301447,0.632308,0.805677,0.509518,0.475728, 
269,0.090001,0.739213,0.529448,0.205614,0.696194,0.733802,0.499045, 
270,0.473645,0.530489,0.580956,0.465760,0.880991,0.250597,0.530406, 
271,0.166087,0.515755,0.483244,0.543511,0.472470,0.465932,0.441166, 
272,0.976928,0.000000,0.738298,0.537839,0.276676,0.608450,0.523032, 
273,0.688121,0.784534,0.360859,0.692590,0.522276,0.665003,0.618897, 
274,0.404894,0.546201,0.638366,0.599505,0.530812,0.561533,0.546885, 
275,0.204451,0.499603,0.787948,0.499373,0.606722,0.356987,0.492514, 
276,0.771788,0.669659,0.643492,0.696411,0.512578,0.394132,0.614677, 
277,0.049277,0.455747,0.162047,0.072380,0.721426,0.535367,0.332707, 
278,0.523711,0.518942,0.192464,0.520838,0.814333,0.442254,0.502091, 
279,0.743851,0.777184,0.262434,0.747383,0.351630,0.335010,0.536248, 
280,0.607524,0.380442,0.668415,0.537101,0.985224,0.688435,0.644524, 
281,0.787968,0.293723,0.512225,0.306083,0.303112,0.527811,0.455154, 
282,0.774138,0.329313,0.863853,0.628153,0.565407,0.129697,0.548427, 
283,0.834187,0.396997,0.726859,0.417094,0.498381,0.251114,0.520772, 
284,0.530079,0.306664,0.752304,0.570388,0.650500,0.433042,0.540496, 
285,0.622392,0.293992,0.680949,0.506799,0.473371,0.966780,0.590714, 
286,0.282129,0.331475,0.714625,0.553905,0.667996,0.493152,0.507214, 
287,0.432528,0.199431,0.603895,0.862734,0.564515,0.435102,0.516368, 
288,0.637997,0.458349,0.266344,0.763119,0.703180,0.628742,0.576288, 
289,0.000000,0.328496,0.618034,0.434474,0.521953,0.460721,0.393946, 
290,0.371513,0.529842,0.874318,0.529980,0.809763,0.742056,0.642912, 
291,0.813351,0.939378,0.472930,0.465653,0.465653,0.517944,0.612485, 
292,0.518823,0.300209,0.459501,0.632545,0.710378,0.437175,0.509772, 
293,0.600922,0.522339,0.958183,0.893961,0.435897,0.768768,0.696678, 
294,0.449525,0.432142,0.449335,0.726567,0.360405,0.868351,0.547721, 
295,0.000000,0.474581,0.714954,0.521349,0.695191,0.281201,0.447879, 
296,0.447667,0.357635,0.646579,0.467328,0.823819,0.215386,0.493069, 
297,0.674812,0.399550,0.676187,0.511970,0.817948,0.579811,0.610046, 
298,0.398963,0.270489,0.743249,0.313851,0.883396,0.623271,0.538870, 
299,0.435294,0.241005,0.685688,0.448888,0.729546,0.660371,0.533465, 
300,0.439178,0.467317,0.555451,0.818594,0.769694,0.657139,0.617896, 
301,0.474950,0.439512,0.483946,0.538418,0.728556,0.637306,0.550448, 
302,0.252180,0.407868,0.611007,0.575616,0.588622,0.699485,0.522463, 
303,0.593910,0.574342,0.642625,0.616145,0.503763,0.563364,0.582358, 
304,0.313169,0.536540,0.572201,0.725632,0.792582,0.487182,0.571217, 
305,0.464778,0.950962,0.530168,0.232389,0.784732,0.603273,0.594384, 
306,0.522752,0.835565,0.547247,0.675107,0.698415,0.850050,0.688189, 
307,0.325718,0.487995,0.776151,0.353841,0.324008,0.382019,0.441622, 
308,0.691970,0.945837,0.398215,0.387838,0.643999,0.573554,0.606902, 
309,0.677021,0.538465,0.673878,0.638443,0.554431,0.518768,0.600168, 
310,0.562263,0.625285,0.672121,0.514155,0.601572,0.562263,0.589610, 
311,0.682383,0.390319,0.699106,0.704472,0.350341,0.569510,0.566022, 
312,0.295270,0.316514,0.555506,0.300775,0.584376,0.547399,0.433307, 
313,0.606435,0.000000,0.223154,0.000000,0.448423,0.637679,0.319282, 
314,0.460467,0.445879,0.506702,0.931311,0.810677,0.291822,0.574476, 
315,0.563722,0.813388,0.223501,0.154902,0.576722,0.690641,0.503813, 
316,0.240756,0.488224,0.523649,0.346575,0.913484,0.648077,0.526794, 
317,0.388583,0.131276,0.585195,0.635231,0.431856,0.367513,0.423276, 
318,0.317239,0.530733,0.676109,0.068948,0.666050,0.737725,0.499467, 
319,0.519856,0.624989,0.598673,0.731327,0.793349,0.203582,0.578629, 
320,0.503077,0.448782,0.715243,0.541017,0.909949,0.442763,0.593472, 
321,0.776005,0.232736,0.864391,0.673846,0.629187,0.450593,0.604460, 
322,0.166173,0.604568,0.609389,0.402764,0.604126,0.771367,0.526398, 
323,0.480037,0.210331,0.000000,0.688628,0.807208,0.690540,0.479457, 
324,0.606856,0.064302,0.320741,0.449173,0.790968,0.857233,0.514879, 
325,0.546394,0.802618,0.339418,0.481390,0.738136,0.000000,0.484659, 
326,0.000000,0.595994,0.426484,0.516579,0.808325,0.764709,0.518682, 
327,0.388831,0.491615,0.816224,0.539691,0.754622,0.161534,0.525420, 
328,0.296679,0.346059,0.776398,0.651275,0.469646,0.679267,0.536554, 
329,0.477924,0.063534,0.699043,0.487174,0.600121,0.383568,0.451894, 
330,0.647933,0.803456,0.468795,0.381622,0.610469,0.542584,0.575810, 
331,0.405582,0.000640,0.455091,0.607659,0.047854,0.621588,0.356402, 
332,0.375996,0.589453,0.199553,0.897283,0.412547,0.709332,0.530694, 
333,0.468757,0.486344,0.929341,0.389137,0.843716,0.523747,0.606840, 
334,0.703472,0.404164,0.387563,0.373413,0.578882,0.790011,0.539584, 
335,0.337200,0.564013,0.740211,0.772620,0.813045,0.821814,0.674817, 
336,0.285598,0.922654,0.384750,0.467125,0.621432,0.544570,0.537688, 
337,0.000000,0.407461,0.145966,0.650422,0.881433,0.527922,0.435534, 
338,0.521078,0.610811,0.503638,0.756511,0.466043,0.943623,0.633617, 
339,0.473332,0.334095,0.506072,0.609049,0.852619,0.346067,0.520206, 
340,0.227291,0.264656,0.492342,0.768360,0.167973,0.909314,0.471656, 
341,0.630211,0.530203,0.881418,0.813977,0.537126,0.908592,0.716921, 
342,0.785735,0.632384,0.553402,0.460231,0.611386,0.566953,0.601682, 
343,0.477889,0.378222,0.315343,0.716146,0.807339,0.312213,0.501192, 
344,0.543111,0.954055,0.647058,0.463829,0.576648,0.515657,0.616726, 
345,0.841229,0.000000,0.517179,0.768813,0.485621,0.714509,0.554559, 
346,0.316078,0.452503,0.655768,0.666950,0.813535,0.530787,0.572603, 
347,0.279843,0.357716,0.343802,0.879195,0.727084,0.785654,0.562216, 
348,0.333121,0.090239,0.518304,0.486292,0.716458,0.741216,0.480938, 
349,0.809643,0.779567,0.560279,0.690489,0.558610,0.573540,0.662021, 
350,0.682560,0.500024,0.559880,0.726860,0.674961,0.516303,0.610098, 
351,0.496072,0.674746,0.483603,0.838952,0.667128,0.774615,0.655853, 
352,0.355948,0.817634,0.180314,0.718057,0.520546,0.526841,0.519890, 
353,0.523628,0.433641,0.595783,0.452426,0.648541,0.835069,0.581515, 
354,0.590971,0.520906,0.919054,0.864158,0.523223,0.399197,0.636252, 
