ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
165,0.326000, 0.326000,0.178320, 0.178320,0.187079, 0.187079,0.141533, 0.141533,0.087427, 0.087427,0.079641, 0.079641,0.000000
166,0.162887, 0.162887,0.234923, 0.234923,0.162887, 0.162887,0.182834, 0.182834,0.120835, 0.120835,0.135633, 0.135633,0.000000
167,0.233790, 0.233790,0.202050, 0.202050,0.233790, 0.233790,0.137655, 0.137655,0.114623, 0.114623,0.078092, 0.078092,0.000000
168,0.244406, 0.244406,0.261493, 0.261493,0.137168, 0.137168,0.122203, 0.122203,0.153966, 0.153966,0.080764, 0.080764,0.000000
169,0.229446, 0.229446,0.210720, 0.210720,0.156320, 0.156320,0.167249, 0.167249,0.167249, 0.167249,0.069017, 0.069017,0.000000
170,0.272997, 0.272997,0.136499, 0.136499,0.178494, 0.178494,0.193038, 0.193038,0.153215, 0.153215,0.065758, 0.065758,0.000000
171,0.159195, 0.159195,0.178690, 0.178690,0.225136, 0.225136,0.178690, 0.178690,0.178690, 0.178690,0.079598, 0.079598,0.000000
172,0.225058, 0.225058,0.178629, 0.178629,0.233586, 0.233586,0.141778, 0.141778,0.112529, 0.112529,0.108421, 0.108421,0.000000
173,0.273563, 0.273563,0.172334, 0.172334,0.206962, 0.206962,0.153532, 0.153532,0.121859, 0.121859,0.071750, 0.071750,0.000000
174,0.225740, 0.225740,0.215172, 0.215172,0.201112, 0.201112,0.126692, 0.126692,0.118414, 0.118414,0.112870, 0.112870,0.000000
175,0.180165, 0.180165,0.226994, 0.226994,0.142997, 0.142997,0.216367, 0.216367,0.127396, 0.127396,0.106081, 0.106081,0.000000
176,0.218696, 0.218696,0.182105, 0.182105,0.182105, 0.182105,0.162237, 0.162237,0.154642, 0.154642,0.100216, 0.100216,0.000000
177,0.216758, 0.216758,0.216758, 0.216758,0.160799, 0.160799,0.180491, 0.180491,0.113702, 0.113702,0.111492, 0.111492,0.000000
178,0.266443, 0.266443,0.197657, 0.197657,0.197657, 0.197657,0.110931, 0.110931,0.116380, 0.116380,0.110931, 0.110931,0.000000
179,0.217574, 0.217574,0.224287, 0.224287,0.244218, 0.244218,0.148231, 0.148231,0.112143, 0.112143,0.053547, 0.053547,0.000000
180,0.263819, 0.263819,0.160128, 0.160128,0.160128, 0.160128,0.179738, 0.179738,0.127094, 0.127094,0.109094, 0.109094,0.000000
181,0.269078, 0.269078,0.199612, 0.199612,0.158432, 0.158432,0.141147, 0.141147,0.131924, 0.131924,0.099806, 0.099806,0.000000
182,0.215510, 0.215510,0.201428, 0.201428,0.159873, 0.159873,0.179452, 0.179452,0.159873, 0.159873,0.083863, 0.083863,0.000000
